feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca128_only,MiniBatchKMeans,32,100000,10000,100.0,32,0.06014992669224739,-0.0343993715941906,4.622240905187634,40.99984736305689,11398491.0,45.33,-0.059907115250825885,-0.027551230043172836,0.006860765628516674,0.06812159530818462,0.2274880334734917,7.177,18.439,28.626,580,3470.0,7177,0.9481643007656937,0.32521687499999996,0,0,0,12,0,
