row_index,label,algorithm,feature_space
23,5,clara_k8,text_pca64_all_aux_w030
39,1,clara_k8,text_pca64_all_aux_w030
53,5,clara_k8,text_pca64_all_aux_w030
70,2,clara_k8,text_pca64_all_aux_w030
87,5,clara_k8,text_pca64_all_aux_w030
88,1,clara_k8,text_pca64_all_aux_w030
97,1,clara_k8,text_pca64_all_aux_w030
101,3,clara_k8,text_pca64_all_aux_w030
102,1,clara_k8,text_pca64_all_aux_w030
103,7,clara_k8,text_pca64_all_aux_w030
106,2,clara_k8,text_pca64_all_aux_w030
114,5,clara_k8,text_pca64_all_aux_w030
115,1,clara_k8,text_pca64_all_aux_w030
124,5,clara_k8,text_pca64_all_aux_w030
127,3,clara_k8,text_pca64_all_aux_w030
134,2,clara_k8,text_pca64_all_aux_w030
135,1,clara_k8,text_pca64_all_aux_w030
142,1,clara_k8,text_pca64_all_aux_w030
147,2,clara_k8,text_pca64_all_aux_w030
149,1,clara_k8,text_pca64_all_aux_w030
151,4,clara_k8,text_pca64_all_aux_w030
158,5,clara_k8,text_pca64_all_aux_w030
161,3,clara_k8,text_pca64_all_aux_w030
182,0,clara_k8,text_pca64_all_aux_w030
186,0,clara_k8,text_pca64_all_aux_w030
195,2,clara_k8,text_pca64_all_aux_w030
219,5,clara_k8,text_pca64_all_aux_w030
226,5,clara_k8,text_pca64_all_aux_w030
239,0,clara_k8,text_pca64_all_aux_w030
250,2,clara_k8,text_pca64_all_aux_w030
253,2,clara_k8,text_pca64_all_aux_w030
265,2,clara_k8,text_pca64_all_aux_w030
267,2,clara_k8,text_pca64_all_aux_w030
270,5,clara_k8,text_pca64_all_aux_w030
274,2,clara_k8,text_pca64_all_aux_w030
278,2,clara_k8,text_pca64_all_aux_w030
295,1,clara_k8,text_pca64_all_aux_w030
300,3,clara_k8,text_pca64_all_aux_w030
312,5,clara_k8,text_pca64_all_aux_w030
313,2,clara_k8,text_pca64_all_aux_w030
342,7,clara_k8,text_pca64_all_aux_w030
347,2,clara_k8,text_pca64_all_aux_w030
351,2,clara_k8,text_pca64_all_aux_w030
362,1,clara_k8,text_pca64_all_aux_w030
365,5,clara_k8,text_pca64_all_aux_w030
369,7,clara_k8,text_pca64_all_aux_w030
373,2,clara_k8,text_pca64_all_aux_w030
378,3,clara_k8,text_pca64_all_aux_w030
379,2,clara_k8,text_pca64_all_aux_w030
380,4,clara_k8,text_pca64_all_aux_w030
398,2,clara_k8,text_pca64_all_aux_w030
406,2,clara_k8,text_pca64_all_aux_w030
419,2,clara_k8,text_pca64_all_aux_w030
