feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_768_l2,MiniBatchKMeans,32,100000,10000,100.0,32,0.08263709396123886,0.05476943403482437,3.181531062323545,182.6719267006938,27811.400390625,39.39,-0.11309649124741554,-0.04819957725703716,0.03320266678929329,0.132998526096344,0.39990953207015995,7.19,18.73,28.456,507,3171.5,7190,0.9658606207305401,0.2637743749999999,0,0,0,12,0,
