feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca128_lexical_w005_l2,MiniBatchKMeans,40,100000,10000,100.0,40,0.07845969498157501,0.04956020414829254,4.357277247224098,47.50917957112893,84802.0625,36.13,-0.047062159329652783,-0.01735510164871812,0.02401905693113804,0.1037474162876606,0.30743423700332695,5.7540000000000004,15.179,23.995,668,2470.5,5754,0.967347238518355,0.27645050000000015,0,0,2,20,1,
