feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca256_lexical_w005,MiniBatchKMeans,40,100000,10000,100.0,40,-0.0010767222847789526,-0.11596328020095825,5.139660202075486,18.531296455604124,24067064.0,73.78,-0.09138472154736518,-0.06102518830448389,-0.03350016660988331,0.0035703940084204078,0.10628779008984586,9.585,27.07,42.679,1,1257.0,9585,0.8238233832306743,0.6072785,5,16,0,26,4,
