feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca256_lexical_w003,MiniBatchKMeans,48,100000,10000,100.0,48,0.035256773233413696,-0.09671120345592499,5.4338163120327065,19.972112805158922,23606864.0,56.88999999999999,-0.06541558057069778,-0.04005120228976011,-0.01075485534965992,0.05840704869478941,0.21454909592866903,9.950000000000001,24.423000000000002,35.928,1,1213.5,9950,0.8790595292164223,0.5260129166666667,3,11,1,27,2,
