feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca128_only,MiniBatchKMeans,40,100000,10000,100.0,40,0.057850152254104614,-0.019510475918650627,4.069813378910984,39.021542518498485,11170046.0,46.37,-0.07724454924464226,-0.03711125999689102,0.006232162471860647,0.08524521254003048,0.26459183990955376,6.2379999999999995,16.882,26.214,211,2650.5,6238,0.9381891382593411,0.3672185000000001,0,6,1,15,0,
