row_index,label,algorithm,feature_space
23,5,clara_k16,text_pca64_all_aux_w030
39,2,clara_k16,text_pca64_all_aux_w030
53,12,clara_k16,text_pca64_all_aux_w030
70,4,clara_k16,text_pca64_all_aux_w030
87,12,clara_k16,text_pca64_all_aux_w030
88,2,clara_k16,text_pca64_all_aux_w030
97,13,clara_k16,text_pca64_all_aux_w030
101,0,clara_k16,text_pca64_all_aux_w030
102,13,clara_k16,text_pca64_all_aux_w030
103,14,clara_k16,text_pca64_all_aux_w030
106,0,clara_k16,text_pca64_all_aux_w030
114,0,clara_k16,text_pca64_all_aux_w030
115,2,clara_k16,text_pca64_all_aux_w030
124,0,clara_k16,text_pca64_all_aux_w030
127,0,clara_k16,text_pca64_all_aux_w030
134,12,clara_k16,text_pca64_all_aux_w030
135,2,clara_k16,text_pca64_all_aux_w030
142,2,clara_k16,text_pca64_all_aux_w030
147,14,clara_k16,text_pca64_all_aux_w030
149,2,clara_k16,text_pca64_all_aux_w030
151,10,clara_k16,text_pca64_all_aux_w030
158,0,clara_k16,text_pca64_all_aux_w030
161,0,clara_k16,text_pca64_all_aux_w030
182,0,clara_k16,text_pca64_all_aux_w030
186,7,clara_k16,text_pca64_all_aux_w030
195,4,clara_k16,text_pca64_all_aux_w030
219,4,clara_k16,text_pca64_all_aux_w030
226,1,clara_k16,text_pca64_all_aux_w030
239,7,clara_k16,text_pca64_all_aux_w030
250,11,clara_k16,text_pca64_all_aux_w030
253,4,clara_k16,text_pca64_all_aux_w030
265,0,clara_k16,text_pca64_all_aux_w030
267,4,clara_k16,text_pca64_all_aux_w030
270,4,clara_k16,text_pca64_all_aux_w030
274,0,clara_k16,text_pca64_all_aux_w030
278,2,clara_k16,text_pca64_all_aux_w030
295,2,clara_k16,text_pca64_all_aux_w030
300,13,clara_k16,text_pca64_all_aux_w030
312,1,clara_k16,text_pca64_all_aux_w030
313,5,clara_k16,text_pca64_all_aux_w030
342,1,clara_k16,text_pca64_all_aux_w030
347,4,clara_k16,text_pca64_all_aux_w030
351,14,clara_k16,text_pca64_all_aux_w030
362,2,clara_k16,text_pca64_all_aux_w030
