row_index,label,seed
4,9,21
6,6,21
7,5,21
8,5,21
12,5,21
21,5,21
23,19,21
24,7,21
27,23,21
32,10,21
33,1,21
34,16,21
35,19,21
39,5,21
40,5,21
41,10,21
49,5,21
52,3,21
53,5,21
54,16,21
62,5,21
69,11,21
70,10,21
72,2,21
73,6,21
75,19,21
80,10,21
83,8,21
85,17,21
86,7,21
87,7,21
88,5,21
95,10,21
97,5,21
98,5,21
101,10,21
102,5,21
103,5,21
104,3,21
106,19,21
107,19,21
108,9,21
109,5,21
110,17,21
114,16,21
115,5,21
119,17,21
120,10,21
122,20,21
124,6,21
127,20,21
128,5,21
130,3,21
131,5,21
134,2,21
135,5,21
137,5,21
140,6,21
142,9,21
144,6,21
147,14,21
149,5,21
150,6,21
151,15,21
152,7,21
156,17,21
158,16,21
160,10,21
161,19,21
167,20,21
170,10,21
172,10,21
173,19,21
175,3,21
176,6,21
179,14,21
180,12,21
182,21,21
186,0,21
187,9,21
190,12,21
191,7,21
194,19,21
195,8,21
196,6,21
197,9,21
198,0,21
199,1,21
202,7,21
208,18,21
210,5,21
212,18,21
216,9,21
219,7,21
221,7,21
222,5,21
223,5,21
224,6,21
225,1,21
226,9,21
231,20,21
237,21,21
239,3,21
241,12,21
242,7,21
245,6,21
248,8,21
249,7,21
250,8,21
251,0,21
253,6,21
256,1,21
259,3,21
261,7,21
262,7,21
264,19,21
265,3,21
266,19,21
267,7,21
268,8,21
269,7,21
270,9,21
271,10,21
272,11,21
273,9,21
274,7,21
277,10,21
278,8,21
279,7,21
280,14,21
283,0,21
285,19,21
288,6,21
291,5,21
292,7,21
293,3,21
295,10,21
297,19,21
300,3,21
304,10,21
305,23,21
309,12,21
312,20,21
313,12,21
314,10,21
321,5,21
323,19,21
325,11,21
326,0,21
328,2,21
330,15,21
331,8,21
332,19,21
333,7,21
335,11,21
341,0,21
342,7,21
344,7,21
345,3,21
347,6,21
351,14,21
353,20,21
354,7,21
355,5,21
356,21,21
359,3,21
362,10,21
365,3,21
369,10,21
373,18,21
374,0,21
375,22,21
378,10,21
379,19,21
380,15,21
381,7,21
383,3,21
385,1,21
394,10,21
396,6,21
398,10,21
399,7,21
400,10,21
401,3,21
402,5,21
406,3,21
407,3,21
410,10,21
414,19,21
416,23,21
417,10,21
419,6,21
421,19,21
422,6,21
423,2,21
428,10,21
429,6,21
430,3,21
431,21,21
433,7,21
435,5,21
436,3,21
437,3,21
439,7,21
441,19,21
444,0,21
446,11,21
447,9,21
448,2,21
450,7,21
452,21,21
454,0,21
456,1,21
457,2,21
458,22,21
460,2,21
462,7,21
466,1,21
467,6,21
469,5,21
470,20,21
471,7,21
472,3,21
473,10,21
474,10,21
475,2,21
476,20,21
477,14,21
478,9,21
481,8,21
482,9,21
483,2,21
484,20,21
487,6,21
488,8,21
489,14,21
491,14,21
494,14,21
499,11,21
501,9,21
502,10,21
504,20,21
505,11,21
506,14,21
508,19,21
510,15,21
512,19,21
516,9,21
519,19,21
520,6,21
522,1,21
524,19,21
525,10,21
529,12,21
532,14,21
536,2,21
539,21,21
541,19,21
542,11,21
543,20,21
545,21,21
548,9,21
549,9,21
550,16,21
554,9,21
556,10,21
561,11,21
562,19,21
563,10,21
564,7,21
568,0,21
572,19,21
573,12,21
574,11,21
575,9,21
578,11,21
581,9,21
582,7,21
585,19,21
586,13,21
588,13,21
590,13,21
592,13,21
593,13,21
598,13,21
600,13,21
601,13,21
602,13,21
604,13,21
611,3,21
612,17,21
614,5,21
616,9,21
618,6,21
622,2,21
624,17,21
625,3,21
627,13,21
628,10,21
629,6,21
630,13,21
631,10,21
632,13,21
640,11,21
642,5,21
643,10,21
644,17,21
646,10,21
647,11,21
651,17,21
652,17,21
653,12,21
655,0,21
659,18,21
662,13,21
664,15,21
665,9,21
666,7,21
669,13,21
672,5,21
673,18,21
674,9,21
675,6,21
676,10,21
677,10,21
679,0,21
680,10,21
681,3,21
685,3,21
686,5,21
687,5,21
688,0,21
689,10,21
690,12,21
695,6,21
696,0,21
697,6,21
698,7,21
700,7,21
701,6,21
702,15,21
703,11,21
708,5,21
709,20,21
711,2,21
712,6,21
713,17,21
716,0,21
718,18,21
720,2,21
724,17,21
725,1,21
726,17,21
729,6,21
730,6,21
732,6,21
736,3,21
738,3,21
745,0,21
748,19,21
749,6,21
751,19,21
752,17,21
754,17,21
756,13,21
758,19,21
759,23,21
762,7,21
763,11,21
766,0,21
771,0,21
772,19,21
773,2,21
774,6,21
775,17,21
776,18,21
777,18,21
779,17,21
780,17,21
782,5,21
784,3,21
788,2,21
790,14,21
793,0,21
795,17,21
800,3,21
802,3,21
803,0,21
804,17,21
807,18,21
808,17,21
809,1,21
811,3,21
812,0,21
816,21,21
820,7,21
821,3,21
822,11,21
828,17,21
829,7,21
831,17,21
833,9,21
836,0,21
838,18,21
839,17,21
842,17,21
843,5,21
845,17,21
848,0,21
849,2,21
851,0,21
852,9,21
853,4,21
856,7,21
862,21,21
866,5,21
867,5,21
870,2,21
871,7,21
872,9,21
873,7,21
874,0,21
875,9,21
876,5,21
878,3,21
879,0,21
880,18,21
883,0,21
884,0,21
885,7,21
886,4,21
890,13,21
892,5,21
895,10,21
896,16,21
897,23,21
898,23,21
902,11,21
904,11,21
905,5,21
906,3,21
911,0,21
913,12,21
914,0,21
915,0,21
920,3,21
921,19,21
923,9,21
926,14,21
928,7,21
930,0,21
931,9,21
933,17,21
934,7,21
935,7,21
936,21,21
938,5,21
940,5,21
942,16,21
943,19,21
945,14,21
948,16,21
949,7,21
951,16,21
953,7,21
954,19,21
955,5,21
957,5,21
959,17,21
960,7,21
962,19,21
963,7,21
964,11,21
965,1,21
966,19,21
967,8,21
970,3,21
971,8,21
976,7,21
978,23,21
979,21,21
980,19,21
985,14,21
986,10,21
988,16,21
989,13,21
994,2,21
995,3,21
996,0,21
998,1,21
999,17,21
1000,14,21
1001,12,21
1002,14,21
1003,15,21
1005,6,21
1012,11,21
1013,19,21
1018,11,21
1019,11,21
1020,5,21
1021,23,21
1022,16,21
1024,21,21
1025,7,21
1028,14,21
1029,19,21
