row_index,label
1747,3
1748,10
1749,25
1750,15
1751,31
1752,15
1753,3
1754,31
1755,9
1756,21
1757,15
1758,1
1759,1
1760,9
1761,2
1762,2
1763,25
1764,25
1765,21
1766,21
1767,21
1768,9
1769,21
1770,2
1771,21
1772,28
1773,15
1774,7
1775,1
1776,25
1777,31
1778,11
1779,24
1780,24
1781,27
1782,17
1783,15
1784,25
1785,17
1786,15
1787,18
1788,29
1789,26
1790,14
1791,5
1792,4
1793,15
1794,11
1795,12
1796,17
1797,27
1798,31
1799,15
1800,17
1801,18
1802,16
1803,17
1804,31
1805,29
1806,8
1807,14
1808,9
1809,3
1810,21
1811,25
1812,25
1813,28
1814,15
1815,28
1816,15
1817,15
1818,23
1819,15
1820,1
1821,0
1822,4
1823,21
1824,4
1825,27
1826,17
1827,24
1828,21
1829,15
1830,5
1831,17
1832,11
1833,26
1834,14
1835,11
1836,3
1837,7
1838,15
1839,12
1840,9
1841,25
1842,15
1843,13
1844,4
1845,12
1846,27
1847,15
1848,21
1849,15
1850,5
1851,17
1852,5
1853,17
1854,26
1855,14
1856,10
1857,12
1858,10
1859,12
1860,13
1861,10
1862,9
1863,27
1864,15
1865,10
1866,17
1867,4
1868,5
1869,4
1870,26
1871,14
1872,3
1873,21
1874,7
1875,25
1876,1
1877,21
1878,27
1879,10
1880,31
1881,11
1882,17
1883,9
1884,9
1885,29
1886,17
1887,18
1888,7
1889,26
1890,12
1891,14
1892,3
1893,15
1894,17
1895,17
1896,25
1897,3
1898,15
1899,4
1900,21
1901,4
1902,17
1903,8
1904,15
1905,8
1906,31
1907,1
1908,17
1909,31
1910,16
1911,11
1912,3
1913,28
1914,0
1915,24
1916,15
1917,21
1918,15
1919,9
1920,2
1921,23
1922,21
1923,21
1924,31
1925,28
1926,10
1927,17
1928,13
1929,15
1930,13
1931,3
1932,28
1933,8
1934,9
1935,29
1936,9
1937,31
1938,31
1939,12
1940,9
1941,28
1942,23
1943,21
1944,11
1945,22
1946,10
1947,0
1948,22
1949,22
1950,24
1951,9
1952,22
1953,10
1954,9
1955,7
1956,11
1957,17
1958,28
1959,23
1960,22
1961,8
1962,28
1963,7
1964,29
1965,17
1966,9
1967,28
1968,21
1969,15
1970,9
1971,22
1972,22
1973,12
1974,12
1975,22
1976,24
1977,29
1978,15
1979,9
1980,9
1981,21
1982,3
1983,21
1984,11
1985,1
1986,3
1987,3
1988,17
1989,3
1990,28
1991,21
1992,25
1993,24
1994,15
1995,0
1996,27
1997,11
1998,11
1999,11
2000,5
2001,3
2002,14
2003,4
2004,12
2005,23
2006,21
2007,11
2008,11
2009,23
2010,15
2011,9
2012,31
2013,23
2014,27
2015,18
2016,11
2017,26
2018,1
2019,23
2020,1
2021,9
2022,9
2023,21
2024,27
2025,0
2026,18
2027,3
2028,26
2029,14
2030,25
2031,25
2032,0
2033,0
2034,1
2035,10
2036,12
2037,12
2038,29
2039,23
2040,27
2041,1
2042,12
2043,18
2044,16
2045,11
2046,3
2047,3
2048,13
2049,12
2050,0
2051,10
2052,27
2053,18
2054,8
2055,5
2056,26
2057,14
2058,7
2059,12
2060,31
2061,25
2062,11
2063,17
2064,21
2065,25
2066,9
2067,11
2068,13
2069,7
2070,1
2071,7
2072,0
2073,31
2074,29
2075,7
2076,3
2077,9
2078,16
2079,2
2080,2
2081,15
2082,11
2083,1
2084,9
2085,15
2086,23
2087,7
2088,28
2089,4
2090,9
2091,10
2092,7
2093,17
2094,12
2095,21
2096,0
2097,28
2098,17
2099,21
2100,11
2101,2
2102,7
2103,17
2104,27
2105,21
2106,31
2107,9
2108,25
2109,15
2110,21
2111,25
2112,31
2113,25
2114,21
2115,9
2116,21
2117,7
2118,7
2119,7
2120,15
2121,26
2122,14
2123,8
2124,4
2125,9
2126,29
2127,0
2128,2
2129,0
2130,2
2131,12
2132,3
2133,2
2134,15
2135,9
2136,15
2137,21
2138,25
2139,9
2140,5
2141,31
2142,25
2143,9
2144,9
2145,10
2146,8
2147,28
2148,15
2149,7
2150,28
2151,28
2152,5
2153,28
2154,7
2155,29
2156,8
2157,3
2158,17
2159,25
2160,8
2161,17
2162,31
2163,27
2164,9
2165,25
2166,6
2167,31
2168,12
2169,25
2170,6
2171,31
2172,7
2173,21
2174,5
2175,17
2176,18
2177,17
2178,5
2179,8
2180,26
2181,8
2182,14
2183,17
2184,8
2185,1
2186,21
2187,13
2188,15
2189,7
2190,18
2191,5
2192,8
2193,26
2194,14
2195,7
2196,11
2197,5
2198,0
2199,0
2200,3
2201,1
2202,25
2203,1
2204,9
2205,9
2206,12
2207,8
2208,8
2209,0
2210,0
2211,7
2212,8
2213,29
2214,3
2215,7
2216,21
2217,21
2218,10
2219,7
2220,3
2221,7
2222,6
2223,7
2224,16
2225,23
2226,28
2227,31
2228,7
2229,7
2230,29
2231,8
2232,4
2233,29
2234,29
2235,8
2236,8
2237,28
2238,9
2239,28
2240,28
2241,8
2242,31
2243,25
2244,6
2245,28
2246,6
2247,7
2248,25
2249,6
2250,28
2251,8
2252,6
2253,16
2254,8
2255,7
2256,17
2257,7
2258,17
2259,6
2260,28
2261,1
2262,6
2263,28
2264,8
2265,0
2266,17
2267,12
2268,6
2269,7
2270,7
2271,28
2272,22
2273,9
2274,9
2275,8
2276,8
2277,23
2278,9
2279,3
2280,7
2281,16
2282,8
2283,0
2284,12
2285,6
2286,7
2287,2
2288,12
2289,0
2290,20
2291,6
2292,7
2293,16
2294,25
2295,29
2296,10
2297,0
2298,6
2299,6
2300,8
2301,16
2302,16
2303,8
2304,25
2305,1
2306,6
2307,12
2308,8
2309,6
2310,8
2311,6
2312,7
2313,29
2314,12
2315,8
2316,8
2317,5
2318,8
2319,12
2320,8
2321,12
2322,29
2323,8
2324,8
2325,8
2326,21
2327,10
2328,8
2329,8
2330,12
2331,8
2332,8
2333,8
2334,8
2335,12
2336,8
2337,20
2338,20
2339,8
2340,8
2341,10
2342,3
2343,3
2344,12
2345,8
2346,9
2347,25
2348,21
2349,23
2350,15
2351,12
2352,1
2353,8
2354,8
2355,6
2356,12
2357,8
2358,8
2359,8
2360,8
2361,12
2362,12
2363,8
2364,12
2365,8
2366,0
2367,0
2368,12
2369,12
2370,0
2371,21
2372,0
2373,15
2374,15
2375,9
2376,8
2377,8
2378,1
2379,0
2380,8
2381,0
2382,0
2383,31
2384,0
2385,0
2386,12
2387,0
2388,8
2389,7
2390,8
2391,8
2392,8
2393,11
2394,21
2395,0
2396,3
2397,29
2398,8
2399,8
2400,12
2401,8
2402,21
2403,8
2404,12
2405,12
2406,12
2407,8
2408,0
2409,8
2410,8
2411,8
2412,8
2413,8
2414,8
2415,10
2416,0
2417,8
2418,12
2419,8
2420,8
2421,8
2422,8
2423,9
2424,8
2425,16
2426,8
2427,8
2428,9
2429,23
2430,10
2431,8
2432,8
2433,8
2434,8
2435,8
2436,8
2437,8
2438,17
2439,9
2440,9
2441,1
2442,3
2443,12
2444,3
2445,3
2446,5
2447,16
2448,13
2449,3
2450,12
2451,9
2452,11
2453,17
2454,3
2455,3
2456,3
2457,3
2458,10
2459,3
2460,3
2461,3
2462,3
2463,3
2464,3
2465,3
2466,3
2467,3
2468,12
2469,3
2470,3
2471,3
2472,3
2473,1
2474,0
2475,15
2476,21
2477,16
2478,5
2479,15
2480,23
2481,24
2482,16
2483,0
2484,0
2485,7
2486,28
2487,16
2488,15
2489,25
2490,12
2491,9
2492,11
2493,21
2494,21
2495,9
2496,10
2497,10
2498,16
2499,5
2500,10
2501,16
2502,16
2503,11
2504,9
2505,2
2506,12
2507,13
2508,15
2509,7
2510,16
2511,23
2512,24
2513,1
2514,27
2515,18
2516,21
2517,21
2518,26
2519,5
2520,16
2521,21
2522,16
2523,0
2524,10
2525,10
2526,18
2527,13
2528,16
2529,17
2530,26
2531,14
2532,3
2533,5
2534,17
2535,13
2536,16
2537,27
2538,2
2539,13
2540,2
2541,18
2542,17
2543,26
2544,17
2545,21
2546,21
2547,9
2548,13
2549,7
2550,10
2551,21
2552,31
2553,21
2554,31
2555,18
2556,26
2557,15
2558,8
2559,27
2560,5
2561,17
2562,26
2563,14
2564,3
2565,5
2566,15
2567,23
2568,15
2569,13
2570,29
2571,18
2572,17
2573,8
2574,14
2575,24
2576,5
2577,10
2578,21
2579,9
2580,1
2581,27
2582,25
2583,30
2584,18
2585,26
2586,14
2587,9
2588,9
2589,4
2590,9
2591,11
2592,18
2593,26
2594,14
2595,2
2596,2
2597,5
2598,9
2599,24
2600,18
2601,26
2602,14
2603,5
2604,15
2605,15
2606,13
2607,13
2608,27
2609,18
2610,26
2611,14
2612,11
2613,11
2614,18
2615,26
2616,14
2617,31
2618,27
2619,7
2620,18
2621,26
2622,14
2623,18
2624,26
2625,14
2626,23
2627,18
2628,15
2629,26
2630,14
2631,2
2632,2
2633,2
2634,2
2635,15
2636,2
2637,27
2638,18
2639,26
2640,14
2641,18
2642,8
2643,14
2644,1
2645,16
2646,1
2647,5
2648,1
2649,8
2650,0
2651,1
2652,17
2653,8
2654,5
2655,6
2656,5
2657,16
2658,16
2659,9
2660,1
2661,16
2662,5
2663,16
2664,6
2665,6
2666,6
2667,6
2668,5
2669,6
2670,6
2671,6
2672,6
2673,23
2674,6
2675,6
2676,21
2677,21
2678,22
2679,7
2680,7
2681,31
2682,3
2683,15
2684,24
2685,22
2686,24
2687,22
2688,24
2689,24
2690,16
2691,12
2692,3
2693,11
2694,12
2695,3
2696,22
2697,31
2698,11
2699,16
2700,4
2701,10
2702,29
2703,24
2704,3
2705,9
2706,22
2707,15
2708,16
2709,31
2710,5
2711,10
2712,11
2713,25
2714,7
2715,15
2716,10
2717,21
2718,10
2719,10
2720,9
2721,24
2722,24
2723,24
2724,24
2725,10
2726,12
2727,24
2728,12
2729,31
2730,10
2731,11
2732,18
2733,24
2734,28
2735,23
2736,11
2737,17
2738,27
2739,26
2740,14
2741,5
2742,11
2743,3
2744,9
2745,11
2746,12
2747,3
2748,4
2749,4
2750,25
2751,12
2752,12
2753,9
2754,31
2755,7
2756,31
2757,3
2758,11
2759,9
2760,11
2761,3
2762,13
2763,16
2764,21
2765,24
2766,23
2767,10
2768,7
2769,17
2770,17
2771,18
2772,11
2773,9
2774,17
2775,11
2776,27
2777,26
2778,14
2779,5
2780,23
2781,5
2782,1
2783,4
2784,9
2785,16
2786,17
2787,17
2788,17
2789,3
2790,17
2791,17
2792,17
2793,17
2794,25
2795,17
2796,17
2797,12
2798,20
2799,17
2800,21
2801,12
2802,31
2803,31
2804,24
2805,24
2806,11
2807,21
2808,24
2809,21
2810,24
2811,15
2812,25
2813,9
2814,28
2815,0
2816,10
2817,24
2818,28
2819,11
2820,11
2821,18
2822,25
2823,11
2824,2
2825,7
2826,17
2827,17
2828,7
2829,27
2830,26
2831,24
2832,14
2833,17
2834,3
2835,3
2836,9
2837,5
2838,24
2839,16
2840,16
2841,24
2842,16
2843,16
2844,4
2845,4
2846,24
2847,16
2848,9
2849,15
2850,29
2851,10
2852,10
2853,8
2854,31
2855,11
2856,28
2857,28
2858,25
2859,13
2860,11
2861,11
2862,28
2863,9
2864,16
2865,18
2866,9
2867,11
2868,27
2869,26
2870,14
2871,5
2872,3
2873,7
2874,10
2875,9
2876,12
2877,10
2878,9
2879,31
2880,11
2881,11
2882,0
2883,12
2884,12
2885,23
2886,12
2887,21
2888,11
2889,12
2890,11
2891,11
2892,9
2893,21
2894,25
2895,16
2896,11
2897,28
2898,0
2899,12
2900,7
2901,3
2902,25
2903,10
2904,29
2905,11
2906,15
2907,4
2908,12
2909,4
2910,12
2911,13
2912,10
2913,4
2914,16
2915,0
2916,21
2917,18
2918,10
2919,11
2920,23
2921,17
2922,7
2923,17
2924,17
2925,4
2926,27
2927,26
2928,14
2929,23
2930,10
2931,31
2932,9
2933,31
2934,17
2935,17
2936,25
2937,3
2938,3
2939,3
2940,17
2941,17
2942,4
2943,15
2944,17
2945,4
2946,17
2947,17
2948,17
2949,17
2950,17
2951,17
2952,17
2953,17
2954,21
2955,8
2956,15
2957,17
2958,17
2959,25
2960,29
2961,9
2962,23
2963,7
2964,7
2965,12
2966,12
2967,7
2968,3
2969,9
2970,21
2971,31
2972,24
2973,12
2974,21
2975,31
2976,0
2977,23
2978,3
2979,12
2980,9
2981,16
2982,21
2983,17
2984,9
2985,12
2986,5
2987,3
2988,23
2989,22
2990,2
2991,11
2992,23
2993,15
2994,3
2995,9
2996,24
