row_index,label
1006,30
1007,15
1008,31
1009,30
1010,5
1011,23
1012,26
1013,10
1014,24
1015,24
1016,23
1017,12
1018,26
1019,19
1020,3
1021,15
1022,10
1023,31
1024,20
1025,18
1026,25
1027,15
1028,15
1029,0
1030,29
1031,17
1032,30
1033,21
1034,6
1035,4
1036,7
1037,4
1038,3
1039,29
1040,30
1041,24
1042,12
1043,12
1044,1
1045,12
1046,12
1047,12
1048,11
1049,15
1050,4
1051,26
1052,14
1053,26
1054,26
1055,26
1056,24
1057,5
1058,3
1059,15
1060,3
1061,26
1062,17
1063,17
1064,3
1065,10
1066,22
1067,24
1068,24
1069,29
1070,0
1071,30
1072,30
1073,6
1074,4
1075,4
1076,7
1077,19
1078,26
1079,23
1080,17
1081,18
1082,25
1083,27
1084,31
1085,12
1086,8
1087,15
1088,26
1089,30
1090,23
1091,23
1092,24
1093,23
1094,5
1095,22
1096,26
1097,23
1098,12
1099,23
1100,17
1101,17
1102,23
1103,21
1104,19
1105,15
1106,26
1107,29
1108,0
1109,4
1110,6
1111,15
1112,14
1113,7
1114,4
1115,24
1116,19
1117,23
1118,5
1119,20
1120,24
1121,17
1122,30
1123,15
1124,17
1125,21
1126,3
1127,31
1128,29
1129,1
1130,15
1131,17
1132,23
1133,17
1134,16
1135,19
1136,5
1137,30
1138,17
1139,19
1140,22
1141,14
1142,19
1143,10
1144,10
1145,15
1146,19
1147,16
1148,10
1149,16
1150,1
1151,2
1152,2
1153,2
1154,31
1155,10
1156,1
1157,26
1158,14
1159,26
1160,29
1161,30
1162,6
1163,6
1164,25
1165,22
1166,30
1167,14
1168,3
1169,14
1170,14
1171,13
1172,14
1173,14
1174,14
1175,14
1176,14
1177,14
1178,14
1179,14
1180,14
1181,14
1182,14
1183,14
1184,14
1185,14
1186,14
1187,3
1188,3
1189,12
1190,17
1191,13
1192,27
1193,14
1194,14
1195,3
1196,13
1197,29
1198,6
1199,8
1200,13
1201,14
1202,17
1203,22
1204,21
1205,13
1206,22
1207,29
1208,10
1209,13
1210,6
1211,24
1212,21
1213,8
1214,13
1215,14
1216,14
1217,15
1218,21
1219,23
1220,8
1221,24
1222,25
1223,8
1224,21
1225,13
1226,8
1227,29
1228,8
1229,30
1230,13
1231,20
1232,30
1233,6
1234,7
1235,8
1236,24
1237,13
1238,29
1239,4
1240,6
1241,7
1242,30
1243,12
1244,25
1245,17
1246,15
1247,2
1248,29
1249,6
1250,7
1251,5
1252,24
1253,24
1254,29
1255,10
1256,10
1257,6
1258,7
1259,10
1260,24
1261,29
1262,11
1263,7
1264,3
1265,18
1266,29
1267,26
1268,15
1269,6
1270,7
1271,14
1272,5
1273,27
1274,10
1275,29
1276,6
1277,7
1278,10
1279,29
1280,7
1281,10
1282,29
1283,6
1284,7
1285,10
1286,10
1287,10
1288,10
1289,10
1290,14
1291,10
1292,10
1293,10
1294,10
1295,10
1296,10
1297,10
1298,10
1299,10
1300,10
1301,20
1302,5
1303,21
1304,14
1305,5
1306,14
1307,26
1308,19
1309,5
1310,19
1311,21
1312,12
1313,21
1314,19
1315,21
1316,12
1317,30
1318,6
1319,5
1320,19
1321,11
1322,24
1323,10
1324,30
1325,22
1326,11
1327,21
1328,19
1329,29
1330,19
1331,19
1332,13
1333,4
1334,19
1335,19
1336,6
1337,8
1338,16
1339,19
1340,11
1341,26
1342,4
1343,20
1344,12
1345,17
1346,6
1347,22
1348,19
1349,19
1350,12
1351,16
1352,31
1353,24
1354,14
1355,14
1356,19
1357,15
1358,6
1359,6
1360,28
1361,11
1362,5
1363,22
1364,15
1365,31
1366,31
1367,27
1368,3
1369,24
1370,12
1371,16
1372,26
1373,26
1374,21
1375,5
1376,5
1377,24
1378,20
1379,22
1380,5
1381,19
1382,31
1383,22
1384,22
1385,9
1386,22
1387,23
1388,22
1389,16
1390,22
1391,5
1392,31
1393,16
1394,24
1395,21
1396,17
1397,29
1398,21
1399,26
1400,10
1401,23
1402,18
1403,12
1404,26
1405,26
1406,17
1407,15
1408,3
1409,5
1410,22
1411,19
1412,22
1413,31
1414,21
1415,12
1416,12
1417,12
1418,24
1419,3
1420,5
1421,3
1422,12
1423,24
1424,5
1425,30
1426,30
1427,5
1428,18
1429,10
1430,31
1431,3
1432,1
1433,15
1434,8
1435,17
1436,1
1437,17
1438,17
1439,1
1440,17
1441,1
1442,17
1443,8
1444,2
1445,1
1446,1
1447,14
1448,22
1449,1
1450,1
1451,22
1452,1
1453,10
1454,10
1455,10
1456,1
1457,10
1458,10
1459,10
1460,8
1461,10
1462,8
1463,1
1464,10
1465,30
1466,10
1467,10
1468,22
1469,10
1470,10
1471,29
1472,10
1473,10
1474,29
1475,1
1476,26
1477,10
1478,26
1479,10
1480,10
1481,10
1482,26
1483,26
1484,22
1485,5
1486,10
1487,10
1488,10
1489,29
1490,1
1491,31
1492,1
1493,12
1494,12
1495,12
1496,10
1497,1
1498,27
1499,29
1500,16
1501,10
1502,15
1503,17
1504,31
1505,30
1506,30
1507,14
1508,27
1509,22
1510,10
1511,24
1512,26
1513,16
1514,10
1515,18
1516,16
1517,17
1518,24
1519,12
1520,10
1521,27
1522,17
1523,17
1524,1
1525,25
1526,17
1527,1
1528,1
1529,1
1530,1
1531,9
1532,1
1533,1
1534,10
1535,10
1536,1
1537,29
1538,29
1539,1
1540,9
1541,1
1542,10
1543,9
1544,1
1545,26
1546,22
1547,10
1548,27
1549,1
1550,1
1551,1
1552,1
1553,9
1554,1
1555,1
1556,1
1557,9
1558,23
1559,20
1560,8
1561,5
1562,3
1563,9
1564,4
1565,18
1566,19
1567,8
1568,8
1569,14
1570,14
1571,14
1572,22
1573,14
1574,2
1575,10
1576,14
1577,14
1578,14
1579,14
1580,26
1581,1
1582,14
1583,26
1584,2
1585,14
1586,30
1587,1
1588,14
1589,14
1590,14
1591,2
1592,14
1593,14
1594,14
1595,14
1596,14
1597,14
1598,1
1599,14
1600,14
1601,13
1602,14
1603,14
1604,8
1605,14
1606,14
1607,14
1608,3
1609,14
1610,21
1611,14
1612,14
1613,14
1614,14
1615,14
1616,14
1617,8
1618,30
1619,14
1620,8
1621,22
1622,30
1623,14
1624,14
1625,14
1626,14
1627,14
1628,14
1629,14
1630,14
1631,14
1632,14
1633,14
1634,14
1635,14
1636,2
1637,14
1638,14
1639,14
1640,14
1641,14
1642,14
1643,14
1644,14
1645,14
1646,14
1647,14
1648,14
1649,14
1650,10
1651,14
1652,14
1653,14
1654,14
1655,9
1656,26
1657,14
1658,27
1659,19
1660,14
1661,19
1662,3
1663,1
1664,3
1665,3
1666,10
1667,10
1668,25
1669,17
1670,21
1671,26
1672,3
1673,21
1674,5
1675,17
1676,10
1677,9
1678,0
1679,4
1680,30
1681,29
1682,4
1683,17
1684,6
1685,7
1686,20
1687,24
1688,18
1689,1
1690,4
1691,4
1692,5
1693,5
1694,19
1695,4
1696,19
1697,30
1698,4
1699,17
1700,22
1701,10
1702,11
1703,29
1704,1
1705,21
1706,5
1707,19
1708,25
1709,5
1710,18
1711,25
1712,17
1713,20
1714,20
1715,17
1716,12
1717,13
1718,4
1719,8
1720,17
1721,4
1722,4
1723,5
1724,30
1725,5
1726,26
1727,17
1728,26
1729,19
1730,5
1731,26
1732,5
1733,9
1734,5
1735,29
1736,17
1737,20
1738,5
1739,29
1740,4
1741,16
1742,6
1743,31
1744,17
1745,19
1746,25
1747,19
1748,27
1749,19
1750,27
1751,5
1752,26
1753,25
1754,5
1755,17
1756,26
1757,27
1758,17
1759,21
1760,17
1761,21
1762,21
1763,27
1764,19
1765,20
1766,31
1767,20
1768,17
1769,20
1770,16
1771,12
1772,31
1773,25
1774,15
1775,17
1776,19
1777,5
1778,30
1779,3
1780,3
1781,9
1782,4
1783,25
1784,19
1785,4
1786,25
1787,29
1788,15
1789,6
1790,7
1791,19
1792,8
1793,26
1794,30
1795,16
1796,4
1797,9
1798,5
1799,25
1800,4
1801,29
1802,21
1803,4
1804,5
1805,16
1806,23
1807,7
1808,18
1809,18
1810,20
1811,22
1812,19
1813,25
1814,22
1815,25
1816,25
1817,26
1818,22
1819,20
1820,21
1821,8
1822,31
1823,24
1824,31
1825,9
1826,4
1827,3
1828,16
1829,25
1830,1
1831,4
1832,30
1833,6
1834,7
1835,20
1836,18
1837,12
1838,25
1839,24
1840,17
1841,22
1842,25
1843,2
1844,31
1845,21
1846,9
1847,25
1848,20
1849,25
1850,31
1851,4
1852,1
1853,4
1854,6
1855,7
1856,24
1857,31
1858,26
1859,26
1860,24
1861,20
1862,24
1863,9
1864,8
1865,5
1866,31
1867,31
1868,1
1869,25
1870,6
1871,7
1872,18
1873,20
1874,15
1875,22
1876,21
1877,17
1878,9
1879,26
1880,5
1881,30
1882,30
1883,17
1884,17
1885,25
1886,4
1887,29
1888,15
1889,6
1890,27
1891,7
1892,18
1893,18
1894,4
1895,4
1896,19
1897,19
1898,22
1899,17
1900,22
1901,16
1902,4
1903,16
1904,25
1905,16
1906,12
1907,21
1908,4
1909,5
1910,10
1911,30
1912,18
1913,25
1914,27
1915,3
1916,25
1917,16
1918,22
1919,17
1920,20
1921,22
1922,20
1923,20
1924,5
1925,15
1926,26
1927,30
1928,17
1929,25
1930,8
1931,18
1932,6
1933,16
1934,17
1935,20
1936,17
1937,5
1938,5
1939,12
1940,17
1941,15
1942,22
1943,20
1944,30
1945,14
1946,5
1947,16
1948,14
1949,14
1950,3
1951,17
1952,14
1953,24
1954,17
1955,29
1956,4
1957,4
1958,27
1959,16
1960,14
1961,16
1962,25
1963,15
1964,15
1965,30
1966,17
1967,15
1968,18
1969,25
1970,17
1971,14
1972,14
1973,27
1974,12
1975,14
1976,3
1977,15
1978,18
1979,17
1980,17
1981,20
1982,19
1983,17
1984,30
1985,21
1986,19
1987,26
1988,4
1989,30
1990,22
1991,20
1992,22
1993,3
1994,22
1995,12
1996,9
1997,22
1998,15
1999,30
2000,1
2001,18
2002,7
2003,27
2004,22
2005,12
2006,20
2007,15
2008,15
2009,22
2010,22
2011,20
2012,5
2013,16
2014,9
2015,29
2016,30
2017,6
2018,21
2019,22
2020,21
2021,27
2022,10
2023,17
2024,9
2025,27
2026,29
2027,16
2028,6
2029,7
2030,20
2031,5
2032,31
2033,27
2034,27
2035,5
2036,27
2037,2
2038,30
2039,22
2040,9
2041,27
2042,31
2043,29
2044,10
2045,21
2046,5
2047,18
2048,23
2049,27
2050,29
2051,26
2052,9
2053,29
2054,18
2055,1
2056,6
2057,7
2058,12
2059,12
2060,5
2061,5
2062,22
2063,21
2064,24
2065,22
2066,22
2067,15
2068,26
2069,15
2070,21
2071,15
2072,27
2073,5
2074,15
2075,15
2076,19
2077,17
2078,16
2079,21
2080,12
2081,18
2082,15
2083,21
2084,17
2085,25
2086,8
2087,30
2088,31
2089,12
2090,17
2091,5
2092,16
2093,4
2094,8
2095,20
2096,12
2097,31
2098,4
2099,20
2100,16
2101,11
2102,30
2103,4
2104,9
2105,20
2106,5
2107,17
2108,22
2109,11
2110,20
2111,5
2112,5
2113,4
2114,20
2115,17
2116,20
2117,11
2118,15
2119,15
2120,25
2121,6
2122,7
2123,11
2124,16
2125,17
2126,19
2127,11
2128,21
2129,11
2130,21
2131,12
2132,19
2133,21
2134,5
2135,17
2136,22
2137,20
2138,19
2139,17
2140,1
2141,19
2142,19
2143,17
2144,17
2145,21
2146,29
2147,11
2148,26
2149,11
2150,15
2151,22
2152,11
2153,6
2154,15
2155,30
2156,11
2157,19
2158,4
2159,4
2160,11
2161,11
2162,5
2163,9
2164,24
2165,17
2166,28
2167,5
2168,12
2169,4
2170,28
2171,19
2172,11
2173,20
2174,1
2175,4
2176,29
2177,4
2178,1
2179,18
2180,6
2181,11
2182,7
2183,4
2184,11
2185,31
2186,20
2187,23
2188,5
2189,11
2190,29
2191,1
2192,18
2193,6
2194,7
2195,19
2196,22
2197,1
2198,11
2199,29
2200,18
2201,17
2202,22
2203,17
2204,17
2205,29
2206,12
2207,30
2208,11
2209,8
2210,11
2211,11
2212,11
2213,27
2214,19
2215,11
2216,17
2217,16
2218,19
2219,30
2220,19
2221,11
2222,28
2223,30
2224,10
2225,22
2226,30
2227,19
2228,11
2229,11
2230,22
2231,17
2232,1
2233,11
2234,11
2235,11
2236,24
2237,30
2238,17
2239,6
2240,6
2241,11
2242,19
2243,19
2244,28
2245,27
2246,28
2247,11
2248,19
2249,28
2250,30
2251,11
2252,28
2253,18
2254,11
2255,30
2256,30
2257,11
2258,4
2259,28
2260,31
2261,21
2262,28
2263,6
2264,11
2265,29
2266,4
2267,11
2268,28
2269,30
2270,4
2271,6
2272,14
2273,17
2274,17
2275,11
2276,11
2277,11
2278,19
2279,18
2280,15
2281,10
2282,11
2283,11
2284,22
2285,28
2286,11
2287,12
2288,22
2289,11
2290,25
2291,28
2292,11
2293,10
2294,22
2295,15
2296,16
2297,11
2298,28
2299,28
2300,11
2301,10
2302,11
2303,11
2304,22
2305,21
2306,28
2307,11
2308,30
2309,28
2310,11
2311,28
2312,30
2313,15
2314,11
2315,11
2316,11
2317,4
2318,11
2319,11
2320,11
2321,11
2322,11
2323,11
2324,11
2325,11
2326,26
2327,5
2328,11
2329,11
2330,11
2331,11
2332,11
2333,11
2334,11
2335,11
2336,11
2337,25
2338,25
2339,11
2340,11
2341,5
2342,5
2343,16
2344,11
2345,11
2346,17
2347,22
2348,17
2349,16
2350,11
2351,11
2352,21
2353,11
2354,11
2355,28
2356,11
2357,11
2358,11
2359,24
2360,11
2361,11
2362,11
2363,11
2364,11
2365,11
2366,29
2367,29
2368,11
2369,8
2370,29
2371,20
2372,29
2373,11
2374,11
2375,24
2376,11
2377,11
2378,17
2379,29
2380,11
2381,29
2382,29
2383,5
2384,29
2385,29
2386,11
2387,29
2388,11
2389,11
2390,11
2391,24
2392,11
2393,15
2394,20
2395,29
2396,18
2397,19
2398,11
2399,11
2400,11
2401,11
2402,16
2403,11
2404,11
2405,22
2406,11
2407,11
2408,29
2409,11
2410,11
2411,24
2412,11
2413,11
2414,11
2415,5
2416,11
2417,11
2418,11
2419,11
2420,11
2421,11
2422,24
2423,8
2424,11
2425,22
2426,11
2427,11
2428,17
2429,31
2430,8
2431,11
2432,11
2433,11
2434,24
2435,24
2436,11
2437,11
2438,4
2439,17
2440,5
2441,21
2442,5
2443,8
2444,19
2445,19
2446,1
2447,10
2448,8
2449,19
2450,8
2451,8
2452,8
2453,30
2454,18
2455,18
2456,18
2457,19
2458,26
2459,18
2460,19
2461,18
2462,19
2463,19
2464,19
2465,19
2466,19
2467,19
2468,8
2469,19
2470,18
2471,19
2472,19
2473,2
2474,29
2475,25
2476,20
2477,10
2478,1
2479,25
2480,22
2481,3
2482,10
2483,8
2484,29
2485,21
2486,25
2487,10
2488,22
2489,19
2490,27
2491,29
2492,30
2493,27
2494,20
2495,17
2496,23
2497,25
2498,10
2499,1
2500,26
2501,10
2502,10
2503,30
2504,17
2505,21
2506,8
2507,17
2508,25
2509,15
2510,10
2511,22
2512,3
2513,21
2514,9
2515,29
2516,20
2517,24
2518,6
2519,1
2520,10
2521,8
2522,10
2523,29
2524,26
2525,26
2526,29
2527,8
2528,10
2529,4
2530,6
2531,7
2532,18
2533,1
2534,4
2535,23
2536,16
2537,9
2538,24
2539,22
2540,24
2541,29
2542,4
2543,6
2544,4
2545,20
2546,20
2547,17
2548,2
2549,27
2550,5
2551,20
2552,5
2553,20
2554,5
2555,29
2556,6
2557,8
2558,24
2559,9
2560,1
2561,4
2562,6
2563,7
2564,19
2565,1
2566,22
2567,22
2568,2
2569,25
2570,15
2571,29
2572,4
2573,11
2574,7
2575,3
2576,1
2577,19
2578,16
2579,2
2580,21
2581,9
2582,30
2583,10
2584,1
2585,6
2586,7
2587,29
2588,12
2589,31
2590,2
2591,30
2592,1
2593,6
2594,7
2595,21
2596,21
2597,1
2598,17
2599,3
2600,29
2601,6
2602,7
2603,1
2604,12
2605,22
2606,22
2607,23
2608,9
2609,29
2610,6
2611,7
2612,22
2613,15
2614,29
2615,6
2616,7
2617,12
2618,9
2619,22
2620,29
2621,6
2622,7
2623,29
2624,6
2625,7
2626,30
2627,29
2628,25
2629,6
2630,7
2631,21
2632,21
2633,21
2634,21
2635,25
2636,21
2637,9
2638,29
2639,6
2640,7
2641,29
2642,11
2643,7
2644,17
2645,17
2646,21
2647,1
2648,21
2649,11
2650,8
2651,8
2652,4
2653,11
2654,1
2655,28
2656,1
2657,16
2658,16
2659,19
2660,21
2661,16
2662,1
2663,16
2664,28
2665,28
2666,28
2667,28
2668,1
2669,28
2670,28
2671,28
2672,28
2673,22
2674,28
2675,28
2676,27
2677,20
2678,14
2679,15
2680,19
2681,19
2682,19
2683,31
2684,3
2685,14
2686,3
2687,2
2688,3
2689,3
2690,10
2691,27
2692,24
2693,30
2694,8
2695,18
2696,14
2697,5
2698,30
2699,26
2700,22
2701,26
2702,30
2703,3
2704,18
2705,17
2706,14
2707,15
2708,10
2709,5
2710,24
2711,26
2712,30
2713,22
2714,15
2715,22
2716,26
2717,17
2718,5
2719,22
2720,17
2721,3
2722,3
2723,3
2724,3
2725,24
2726,19
2727,3
2728,26
2729,12
2730,26
2731,30
2732,29
2733,3
2734,17
2735,27
2736,30
2737,4
2738,9
2739,6
2740,7
2741,4
2742,31
2743,19
2744,24
2745,26
2746,12
2747,18
2748,31
2749,31
2750,15
2751,24
2752,12
2753,17
2754,5
2755,24
2756,18
2757,18
2758,12
2759,24
2760,12
2761,19
2762,23
2763,2
2764,17
2765,3
2766,22
2767,26
2768,15
2769,16
2770,4
2771,29
2772,15
2773,25
2774,4
2775,30
2776,9
2777,6
2778,7
2779,4
2780,16
2781,1
2782,17
2783,31
2784,27
2785,10
2786,30
2787,4
2788,4
2789,19
2790,4
2791,4
2792,4
2793,4
2794,5
2795,4
2796,4
2797,26
2798,25
2799,4
2800,20
2801,21
2802,16
2803,5
2804,3
2805,3
2806,30
2807,20
2808,3
2809,17
2810,3
2811,4
2812,22
2813,24
2814,17
2815,8
2816,26
2817,3
2818,25
2819,26
2820,30
2821,29
2822,22
2823,24
2824,21
2825,15
2826,4
2827,4
2828,4
2829,9
2830,6
2831,3
2832,7
2833,4
2834,19
2835,19
2836,24
2837,1
2838,3
2839,24
2840,10
2841,27
2842,22
2843,22
2844,31
2845,31
2846,3
2847,30
2848,8
2849,19
2850,24
2851,5
2852,5
2853,17
2854,19
2855,30
2856,17
2857,15
2858,30
2859,25
2860,4
2861,15
2862,15
2863,19
2864,10
2865,29
2866,20
2867,30
2868,9
2869,6
2870,7
2871,4
2872,19
2873,19
2874,25
2875,17
2876,4
2877,5
2878,26
2879,19
2880,30
2881,30
2882,23
2883,8
2884,26
2885,16
2886,26
2887,20
2888,30
2889,8
2890,17
2891,12
2892,17
2893,20
2894,19
2895,24
2896,17
2897,6
2898,27
2899,26
2900,15
2901,19
2902,19
2903,20
2904,15
2905,26
2906,22
2907,31
2908,12
2909,31
2910,8
2911,23
2912,5
2913,31
2914,10
2915,12
2916,20
2917,29
2918,26
2919,15
2920,8
2921,4
2922,15
2923,4
2924,4
2925,12
2926,9
2927,6
2928,7
2929,22
2930,26
2931,19
2932,24
2933,5
2934,4
2935,4
2936,31
2937,19
2938,19
2939,2
2940,4
2941,4
2942,1
2943,22
2944,30
2945,31
2946,4
2947,4
2948,4
2949,4
2950,4
2951,4
2952,4
2953,4
2954,12
2955,24
2956,4
2957,4
2958,4
2959,12
2960,22
2961,24
2962,12
2963,15
2964,15
2965,16
2966,8
2967,15
2968,18
2969,17
2970,20
2971,12
2972,3
2973,8
2974,20
2975,19
2976,27
2977,8
2978,19
2979,12
2980,17
2981,10
2982,20
2983,4
2984,26
2985,31
2986,16
2987,19
2988,16
2989,14
2990,21
2991,30
2992,12
2993,8
2994,19
2995,27
2996,3
