row_index,label,algorithm,feature_space
23,0,clara_k16,text_pca64_lexical_calendar
39,2,clara_k16,text_pca64_lexical_calendar
53,15,clara_k16,text_pca64_lexical_calendar
70,13,clara_k16,text_pca64_lexical_calendar
87,14,clara_k16,text_pca64_lexical_calendar
88,2,clara_k16,text_pca64_lexical_calendar
97,2,clara_k16,text_pca64_lexical_calendar
101,1,clara_k16,text_pca64_lexical_calendar
102,2,clara_k16,text_pca64_lexical_calendar
103,15,clara_k16,text_pca64_lexical_calendar
106,15,clara_k16,text_pca64_lexical_calendar
114,1,clara_k16,text_pca64_lexical_calendar
115,2,clara_k16,text_pca64_lexical_calendar
124,13,clara_k16,text_pca64_lexical_calendar
127,15,clara_k16,text_pca64_lexical_calendar
134,9,clara_k16,text_pca64_lexical_calendar
135,2,clara_k16,text_pca64_lexical_calendar
142,9,clara_k16,text_pca64_lexical_calendar
147,0,clara_k16,text_pca64_lexical_calendar
149,2,clara_k16,text_pca64_lexical_calendar
151,8,clara_k16,text_pca64_lexical_calendar
158,15,clara_k16,text_pca64_lexical_calendar
161,14,clara_k16,text_pca64_lexical_calendar
182,3,clara_k16,text_pca64_lexical_calendar
186,3,clara_k16,text_pca64_lexical_calendar
195,1,clara_k16,text_pca64_lexical_calendar
219,13,clara_k16,text_pca64_lexical_calendar
226,13,clara_k16,text_pca64_lexical_calendar
239,2,clara_k16,text_pca64_lexical_calendar
250,12,clara_k16,text_pca64_lexical_calendar
253,5,clara_k16,text_pca64_lexical_calendar
265,0,clara_k16,text_pca64_lexical_calendar
267,0,clara_k16,text_pca64_lexical_calendar
270,1,clara_k16,text_pca64_lexical_calendar
274,0,clara_k16,text_pca64_lexical_calendar
278,0,clara_k16,text_pca64_lexical_calendar
295,1,clara_k16,text_pca64_lexical_calendar
300,2,clara_k16,text_pca64_lexical_calendar
312,13,clara_k16,text_pca64_lexical_calendar
313,7,clara_k16,text_pca64_lexical_calendar
342,0,clara_k16,text_pca64_lexical_calendar
347,5,clara_k16,text_pca64_lexical_calendar
351,9,clara_k16,text_pca64_lexical_calendar
362,13,clara_k16,text_pca64_lexical_calendar
365,0,clara_k16,text_pca64_lexical_calendar
369,0,clara_k16,text_pca64_lexical_calendar
373,5,clara_k16,text_pca64_lexical_calendar
378,1,clara_k16,text_pca64_lexical_calendar
379,1,clara_k16,text_pca64_lexical_calendar
380,8,clara_k16,text_pca64_lexical_calendar
398,5,clara_k16,text_pca64_lexical_calendar
406,15,clara_k16,text_pca64_lexical_calendar
419,5,clara_k16,text_pca64_lexical_calendar
422,3,clara_k16,text_pca64_lexical_calendar
423,6,clara_k16,text_pca64_lexical_calendar
436,2,clara_k16,text_pca64_lexical_calendar
437,15,clara_k16,text_pca64_lexical_calendar
441,2,clara_k16,text_pca64_lexical_calendar
444,14,clara_k16,text_pca64_lexical_calendar
454,3,clara_k16,text_pca64_lexical_calendar
457,6,clara_k16,text_pca64_lexical_calendar
466,5,clara_k16,text_pca64_lexical_calendar
473,15,clara_k16,text_pca64_lexical_calendar
474,13,clara_k16,text_pca64_lexical_calendar
476,9,clara_k16,text_pca64_lexical_calendar
484,1,clara_k16,text_pca64_lexical_calendar
487,5,clara_k16,text_pca64_lexical_calendar
491,9,clara_k16,text_pca64_lexical_calendar
494,1,clara_k16,text_pca64_lexical_calendar
502,1,clara_k16,text_pca64_lexical_calendar
504,5,clara_k16,text_pca64_lexical_calendar
505,3,clara_k16,text_pca64_lexical_calendar
512,3,clara_k16,text_pca64_lexical_calendar
516,1,clara_k16,text_pca64_lexical_calendar
519,14,clara_k16,text_pca64_lexical_calendar
524,14,clara_k16,text_pca64_lexical_calendar
525,14,clara_k16,text_pca64_lexical_calendar
536,6,clara_k16,text_pca64_lexical_calendar
549,3,clara_k16,text_pca64_lexical_calendar
563,3,clara_k16,text_pca64_lexical_calendar
564,13,clara_k16,text_pca64_lexical_calendar
572,3,clara_k16,text_pca64_lexical_calendar
