x,y
-10.054741,10.624905
-0.19727045,3.8031101
2.4798286,10.9514065
6.0755568,13.572149
-5.2486815,6.643439
-15.766999,3.6112032
-4.048259,0.8432007
-17.059202,6.6318316
-2.1504233,-16.337431
-4.892462,12.586335
-4.927278,7.5143356
6.330364,-7.567861
6.4119396,10.028907
-10.599333,4.2707205
-0.38731396,10.840405
-16.133633,-1.5293934
2.8552082,-13.196738
-11.945742,9.408513
-23.129213,0.9941838
15.4067745,1.7312657
-7.6475887,5.6917615
30.091648,-0.13933517
-10.346919,-8.000387
-14.326192,2.6594517
0.38910773,-11.233087
12.253071,-0.8580871
-12.529288,-3.4118836
-2.0806825,-15.686651
0.3531255,-13.97788
0.9543909,8.463562
-6.2341924,-13.705917
2.8911972,9.61123
3.3811846,-0.23585062
4.390606,0.9429425
0.7462847,-5.8097587
5.221741,-8.569032
-4.244429,-16.410368
-16.855146,-3.2072742
4.7535005,-7.735667
-5.33359,-18.866722
-7.418334,8.265548
5.1710086,20.139877
-0.8576087,-11.2546
-13.978492,0.50780493
-11.443571,7.908848
4.0471406,-18.853228
-11.692581,8.329056
10.484018,-4.361838
-3.0726633,1.4584017
6.27681,14.641434
0.6437358,-17.428429
11.481368,6.348809
6.4545064,-7.762147
-8.121746,-3.7542787
6.5165124,1.6328849
-8.577705,5.8958807
8.606988,-0.44709718
1.2694038,-6.832133
-0.13595195,-5.1808887
2.3431923,11.21409
-1.766483,-16.98164
8.600874,-1.8256987
4.627707,14.571435
-6.358095,-16.330652
3.651799,-5.0908456
0.04134326,9.263984
-1.1396549,9.947907
2.3955612,-10.978458
14.208647,-7.094377
-11.620197,7.454845
-7.0466413,1.0568168
-4.467826,-4.9406314
0.278719,14.010075
-13.565586,-19.207268
1.3356351,-11.325828
-4.186924,10.08545
-8.056796,-13.377084
10.716489,7.861517
-13.885792,8.413505
4.177737,-2.4090643
18.217234,-5.977445
-6.095919,6.735964
-4.6383724,-10.442807
0.110338114,-8.424575
-4.3665895,-6.5519156
8.128055,-3.3156908
5.1920676,8.410865
-15.696179,0.6542053
-3.5061483,18.267166
-17.041271,-1.3633381
20.551388,-4.886435
0.6067404,-9.421156
-1.0280964,-11.571936
12.783744,-9.113743
-12.584775,1.8156328
-14.937796,-2.199287
10.693304,1.6893039
-3.083565,15.332699
7.5518413,-9.663134
-0.9546506,16.77378
4.655729,-1.5512419
3.2171345,-8.688011
-7.6064653,-2.4846926
0.053142015,4.7563996
3.8513927,-3.2628584
2.9348984,-11.923886
14.408894,-6.026051
8.67691,-10.865361
-17.667587,-12.875496
3.778812,-11.849511
-6.6166945,-9.339422
7.2217727,9.41665
6.2328725,19.066467
-8.774709,3.4326496
19.453903,-4.53777
-4.391819,0.8107186
-11.142159,15.33932
8.764165,-5.2186093
-14.19853,-0.5173306
6.7249255,-6.829266
-1.8371248,11.75765
4.6883216,-11.257206
-11.827215,2.7995844
-11.702722,7.581707
-15.960515,5.478917
6.5103064,4.6084533
32.264324,3.386079
6.996419,-7.9354105
10.914537,15.445175
2.7513819,8.307747
1.2184446,-7.5455527
-1.1089758,10.532064
9.458462,-5.662295
-1.9730644,13.553271
-5.8843775,-9.193348
2.3684835,1.519332
-6.7661324,-13.417459
-0.54879946,12.525207
23.426336,-1.1385098
-5.1691413,-18.382328
-18.502394,2.4389281
-0.60329264,11.802059
3.0700855,-11.395333
-9.0957365,8.975034
11.060051,1.8301136
2.422851,9.648229
-9.47189,2.29817
4.505425,-7.318651
2.1638007,-9.168961
1.7955474,6.372199
-5.0544443,5.022014
7.484909,-4.432336
1.9195341,8.197852
-10.65179,6.5188003
11.544604,0.21368994
-1.916099,-16.710392
-0.61369956,9.806855
0.7275641,-15.41475
26.030352,23.59261
-3.8003962,-17.821016
6.296733,19.734528
8.505238,-4.7542534
-8.069559,1.2708396
8.877286,-3.1848457
-11.277567,-12.254169
-12.661159,9.241507
14.387082,-2.3873992
13.080281,5.808984
-4.5783987,-14.26734
9.590739,-9.3359165
-15.928562,-3.4459727
5.0433283,-11.841087
-8.3815155,12.075179
-3.49761,13.266436
-3.3678138,-14.1693125
2.1864347,-12.806802
-10.61016,12.269173
11.964675,26.74929
-2.708197,15.4828205
-1.524139,-10.846851
20.713696,3.4311202
-13.016184,9.871515
8.404788,-6.0099163
-7.661496,8.663431
-5.0866976,9.46312
10.781569,1.571754
15.8224535,-3.3607843
18.109457,-6.5698276
3.0210583,5.5080185
-6.518762,5.896735
15.304234,1.7707257
-9.300353,8.549121
-0.2760291,5.4675975
5.818194,-5.230879
-8.940426,-20.671152
-3.2330294,-4.9053707
-2.678681,-11.000342
10.393652,4.5446033
13.5011015,0.68194264
6.3547125,17.460176
1.1268146,10.353695
1.7291033,-14.188457
0.8631105,1.9542056
-20.642138,3.9732552
-21.988628,-0.2165967
9.545446,-7.214856
15.844302,-1.3328304
-11.225481,-10.077787
15.626846,-0.9889225
-6.644781,12.8279
-16.314486,2.3554418
-8.213832,6.663816
11.53489,-5.4123607
-6.660312,3.1908238
-0.72704196,-1.203261
0.70661193,15.469248
-4.181964,-14.97217
7.0811095,-8.71425
6.838434,-10.596651
6.556043,18.533318
3.581923,17.137697
10.441665,-2.896017
3.4650333,-6.2817297
-8.542758,5.83982
12.209461,-8.118763
20.03028,4.7518253
-8.863102,-3.1034398
-6.659245,-0.39887947
20.084352,0.9321949
4.9309745,-12.304576
-15.906422,-0.5130234
0.65557915,-13.084901
4.1200976,-11.803712
-6.624485,12.776395
7.4422307,-8.699108
-7.402053,-14.507903
5.2597613,3.8259444
11.967519,-1.8980423
-17.013569,4.382993
11.458777,-9.755551
-9.813776,10.879813
3.1852891,6.9174705
8.322502,-10.210485
-9.408854,6.550991
12.04593,-6.417197
-8.842084,-6.065856
11.977485,-4.7748427
8.388329,1.337663
3.686831,-8.8663645
18.525251,8.787538
-7.293289,6.639329
-17.231346,4.7639194
-6.13529,-2.706935
5.7877584,7.3667974
15.551036,-5.801848
-14.287912,-1.1538395
-8.878429,-6.7732425
-12.883605,3.1328404
14.186688,2.318893
2.338467,-6.5297093
-17.834127,1.4489003
0.1232932,-12.186111
-3.112165,-3.5768476
4.873193,5.263446
6.1433334,16.383657
-9.393518,7.327539
-5.5240965,2.8145418
1.9380082,2.2798195
-6.6571617,6.932563
8.932389,21.070023
-2.652637,-11.067214
-2.235693,-17.5794
-6.301455,11.430354
-13.592027,-24.286623
-9.577256,8.4227915
3.5500724,6.9194317
18.162468,-0.08906322
1.1573216,-7.4040556
-3.2298186,17.017742
-1.6506802,-9.885519
2.2165756,-2.592369
-3.5234268,16.908087
-4.151412,-16.405836
15.938678,-0.5829403
9.7536125,-12.563279
2.209223,11.399654
20.109953,0.9183328
-0.507267,5.7422104
-13.510929,5.5879493
-2.4483695,9.893286
-13.820522,1.0220562
-2.9566822,9.344103
26.282907,12.277541
16.766863,-5.7283325
1.3804047,9.175401
-7.052962,3.8863978
-3.0109577,9.458174
-20.239542,4.050012
-5.9122524,2.6957815
16.087189,2.7546458
17.184673,-7.8823037
-11.621637,8.875583
-13.203691,-11.122378
-2.9132338,14.433049
9.326858,-8.999928
-4.1921935,2.668016
-2.6593378,11.029014
-0.98959655,-7.2563896
24.494745,-0.059666086
-4.711344,12.420472
14.862182,15.425682
-20.594942,6.072837
14.665473,-2.8688717
-7.337917,13.258913
-5.3450246,-20.264706
3.8969579,-6.2826605
-2.8304775,-12.894657
-6.539294,3.7745762
6.4905624,-7.8010955
-1.8694531,3.1227548
5.9570417,-9.834732
8.221399,14.859791
19.055439,-7.3999095
23.368555,-6.772932
22.047604,4.3575506
-13.562653,5.6962852
8.944031,5.7675614
1.1320764,11.766082
26.682209,0.03466894
7.1298466,-8.16992
-5.221037,3.6366897
-4.6329517,5.741267
5.117431,-9.010459
-8.605879,-13.9570465
-8.604991,7.3440447
26.430079,3.2420034
0.8934523,-12.110393
-6.0779233,6.68066
-9.840875,9.496415
0.24732316,-15.316018
-13.300928,9.610595
-12.681311,8.508832
6.291385,7.4289374
-1.5846851,-1.8842102
-5.1569276,2.9058478
-5.5551586,-14.909169
-4.7782283,-3.034287
-14.897675,-3.037272
-2.2295651,7.3434596
6.3668094,-0.9384224
-16.990377,6.5046573
-14.245594,-1.8622006
0.19897796,14.923457
4.159581,11.772202
-16.260323,-21.977127
21.844604,-4.939781
-0.8303038,-15.646237
3.0150728,-7.6901126
2.806397,-8.737697
0.49221715,-14.216285
-4.836929,14.034274
12.335447,14.372033
-4.320861,4.4155087
8.133649,-1.1721188
8.115733,-12.028449
9.612515,21.304924
-7.585549,-14.968552
18.9204,-2.828818
3.0774693,-5.629503
-9.238397,9.236471
-10.210684,5.012423
-10.214772,8.778731
-5.802043,-13.693103
9.160873,13.482637
15.634834,-10.32565
7.3215857,-12.845187
-1.3266563,-11.05975
-12.921364,11.1279545
-6.447539,12.460642
8.639765,-2.0497365
8.167926,-12.132468
-7.773816,9.613565
-6.3465333,5.7536097
-4.590573,10.814097
16.730885,20.739258
-8.040582,-10.587931
5.6946917,18.449894
-0.98875815,13.273828
0.7091403,-11.622982
-4.58717,-18.63368
-11.45538,-9.803467
-9.704847,-16.408157
-7.9441967,1.8258141
2.3736725,11.929065
7.0321403,20.635015
1.2982953,6.5014215
1.9404217,-10.193073
22.321978,0.1567212
-3.0789192,16.753517
-0.34882566,9.314016
7.1715956,-8.239171
-3.1185465,-0.59907836
-12.504061,-0.49647477
-4.2870355,14.516577
2.0052137,-10.283901
0.7282524,-8.082545
20.348944,-3.8861616
23.292019,-0.9333849
5.6512475,-12.932076
-3.476986,-12.5931425
-11.779429,5.563408
-1.2234182,-13.54814
-1.4270513,6.708714
5.4288836,-8.150837
6.4619718,-6.222779
-10.227759,10.173457
1.5098569,19.200623
3.2777362,3.8037388
9.66804,23.370787
-14.50452,5.902373
7.4933205,-4.300924
-7.2002096,8.650115
-10.4812155,3.3157492
7.9690447,-8.814042
-7.669004,-3.159086
4.10515,-3.6398382
17.421602,-13.310548
-8.133844,-9.648885
-6.88354,-5.1177087
22.577724,1.7378793
2.1848958,-12.772553
0.30583295,-7.346794
3.6482794,-11.615113
5.2526007,-4.2364917
-7.5868106,-1.594132
-0.14524904,-10.931913
-2.4331229,-6.1840377
11.604198,1.6557959
0.4837475,-3.9148664
-11.571417,-8.011877
-9.798526,2.8960686
-2.9048994,-13.578049
-6.040239,7.259681
3.492891,-13.522463
4.7202086,1.9641151
2.912631,9.458756
-2.6682541,-17.594519
11.8812065,-9.742386
1.2337952,9.401473
10.198578,-10.510599
-16.572575,-6.648653
-3.3863068,-14.926628
15.283785,0.5500962
13.408557,-9.415688
2.49889,-16.146702
-2.3808157,-15.911778
4.049762,6.8214383
15.194629,-7.409238
-5.374374,-10.746249
-0.87509084,-14.174976
4.377994,-6.3650365
-0.8692162,9.498682
4.2542925,11.6136
16.149035,19.578234
3.629419,-6.4470754
12.176426,-13.837277
-19.241999,6.709112
9.137966,2.990335
6.0998216,-2.0169418
-12.6195345,-1.0732639
-0.93067497,-8.006679
16.919764,-2.4391642
-4.4756126,-13.036158
36.284176,11.821459
-8.112943,2.8893595
-8.560153,-3.7732449
-0.067851484,-11.040779
-11.219396,0.23813102
7.5975776,21.865442
6.8178463,7.8213925
-15.869182,6.7625794
-2.6643689,14.618097
-11.29232,7.684144
9.564065,-7.256002
6.2953467,-15.407252
-2.6904001,6.743093
3.216058,-10.199763
3.4647331,-4.7288203
-9.840222,3.7399235
-15.189124,5.586416
-20.632246,-10.648792
11.719451,5.830884
-13.536925,12.191662
-10.351194,2.297044
32.181644,5.7210264
-11.522177,-0.79633564
16.391527,-5.1025
-4.1563478,4.7841406
8.675193,3.0278254
-4.273767,-16.94887
-1.1409364,-12.143304
-14.800637,5.6725583
-8.002515,4.9191103
1.738278,4.1633887
-10.111645,9.199656
6.142027,-13.753721
-21.200333,2.8083682
-4.469625,13.386293
0.36430344,18.191864
-12.362722,3.5935278
14.9664,-5.5502734
10.259996,-7.708951
3.703651,10.264715
16.783127,-9.382001
-4.409242,3.7990131
-1.8884233,11.887238
-14.7109995,-5.524125
-1.6843218,10.869488
-10.571329,8.584032
-22.278122,1.7024368
9.059312,14.319817
-10.602242,6.4619994
-4.354163,11.013499
-1.410141,-9.526998
2.3278136,-7.26217
11.749496,2.9612315
-4.2654986,9.456577
9.6844635,-1.586149
4.6546803,-11.968536
1.9719748,12.635622
-0.43171734,-9.019016
-8.518934,-14.106955
-9.838509,7.3163705
-2.7896137,-10.062197
-8.510583,7.9688425
-6.5515366,12.643471
-3.6571403,11.97832
6.736281,-9.627465
10.5279045,-9.546723
3.7903247,-11.220208
-8.915483,-12.658496
10.9097805,-8.057483
-2.9496827,12.963305
-6.2649565,13.541123
-14.309758,0.46746358
7.9089503,16.313896
7.7609963,-3.4691367
2.750164,-2.8281305
-27.428335,-1.8023441
-5.1886153,11.027747
-3.055989,13.133811
-2.1505928,-10.384863
0.26810414,9.638459
-0.31126118,-12.202609
1.6474187,5.8613434
12.235512,3.5109181
8.362285,-10.30352
33.48917,1.2811781
7.35106,4.0643654
-6.1301827,11.135978
33.351368,5.888684
-2.3397205,-11.5996
-4.9031553,7.617938
-3.626094,9.113479
-3.2024791,-6.2475047
0.7460468,-17.622517
1.226162,-6.7396073
-2.3833365,6.9767118
-16.36024,1.0214068
-11.262732,4.6274548
-13.546522,5.659559
-24.797838,3.125269
27.55291,5.703867
-3.9106612,-12.476897
-15.624999,2.749322
24.017012,-1.3888116
-7.0222363,1.7767369
3.985383,9.130013
9.519083,-9.333843
-9.405406,-5.894453
-2.7857726,-6.487189
-13.994466,8.618726
11.092472,-3.1789227
5.8615603,-5.9524612
-12.204846,4.734319
4.4542675,11.252651
-15.688526,3.4716136
29.25046,7.9063387
-5.9144692,12.981427
3.1639233,13.36154
-9.706494,11.489771
-4.891301,-11.551979
-0.65326786,7.6942377
-4.934114,7.633419
2.4532573,-8.209045
-21.032076,-4.833197
9.234145,-4.463606
-10.454976,9.790527
-9.727942,4.956451
-10.435287,9.123339
4.9227505,-3.6832945
-14.167227,3.7877002
8.703856,8.990738
-0.16341384,6.063119
-22.603518,2.256799
5.736547,16.331871
1.0776837,-10.090091
-3.305091,7.791139
7.657036,-9.822605
1.6926733,16.699108
-16.656734,-5.0986114
-4.570115,7.0492163
4.4056587,-5.572669
4.586158,6.5497117
14.862429,-6.8219743
-3.1375477,3.8993592
0.47095686,-12.75409
-2.770247,16.36117
4.623006,12.372644
20.833035,-3.9362724
0.6489657,-9.500195
-18.10394,-10.670071
11.612155,-1.9273156
-0.3491146,2.0476975
-1.3093488,-7.4694576
-4.424018,15.513209
-7.4955473,1.045108
3.383414,18.866514
32.123367,1.4822623
2.1999073,-4.7169642
-10.507179,-1.0284188
2.3451362,-9.445232
-10.825408,-7.1531157
9.601851,-0.65743935
-3.4632156,-8.915271
12.763462,-10.45549
-5.858227,6.981375
20.364325,6.3764586
-6.6844525,1.8646554
17.507708,-11.256201
7.770805,18.73695
-3.5703971,-8.699499
-4.984728,-20.865557
-4.8420544,-13.831002
3.1252832,-17.981636
-3.7760215,12.217115
14.462455,21.748255
-8.283652,6.055904
2.019116,12.545063
-4.9634876,12.845336
13.347548,11.227209
9.25415,-9.548275
-7.161483,-4.673117
9.10552,-10.048071
5.5331135,-6.9061136
-1.5462278,-15.801519
-9.700078,1.9173478
0.44561872,4.2222233
-10.634236,1.3994604
14.00183,-7.4582396
10.588904,-8.252998
15.034105,-11.330267
-0.46895516,17.505152
-8.254984,-3.5111344
-0.2587359,-13.047012
-0.3793859,6.4179707
-13.632631,10.166707
-0.07994679,8.740086
-2.0903752,-16.419426
-4.1207767,-15.061275
-0.74911326,-14.357666
-7.3269672,-3.5903053
7.678403,-18.444706
9.424461,2.6370168
1.0917232,-6.5456643
15.063779,-4.1936784
-14.40393,2.0180166
4.5855045,15.395545
-6.319038,1.9857612
13.844247,-5.84388
5.461431,-8.203996
4.6189785,-8.261097
13.228399,-7.6843777
-14.807024,7.8745675
3.9485953,-12.1239395
-2.4788346,4.037266
9.901855,-7.811991
-15.036645,8.265248
-8.217749,6.690235
17.730171,-6.6511884
20.835726,26.829563
4.355207,21.582682
9.019422,17.983816
-12.182609,12.001227
9.345862,-0.32448637
2.1033266,5.8638864
11.725648,-5.870252
3.5867653,9.192296
8.751351,-14.565161
-17.905416,5.138941
-2.5850177,7.9135795
-9.196965,-13.5890665
11.698765,12.035884
-1.9419558,-16.68395
10.735656,-9.913302
-4.602016,-9.095336
-15.099054,-4.8460765
11.350701,-5.8561068
-19.958874,5.7706017
-6.626031,-17.398113
-11.852744,8.623007
2.9368503,13.157721
7.3083115,-6.295995
-5.0211024,-16.46011
-0.79954267,-9.156191
-1.1996062,-12.851254
13.339858,-2.74574
-20.471975,5.8776164
-12.774474,-16.221498
-7.481488,-12.97017
6.3093443,-7.512332
10.094595,-6.6412373
-1.5772563,7.6431003
-5.9762692,5.113837
-2.8838196,0.5129191
-12.812243,2.9744775
-8.273306,0.87177086
-5.919693,5.6726084
-1.2530749,12.938739
14.383068,11.118056
-10.26937,5.899411
-9.5596,11.976207
-1.5970265,-9.927071
7.051519,-1.469362
-7.6923447,7.958285
3.4904838,12.154656
-18.82162,3.803901
15.585083,-2.9475322
14.118948,-4.9150887
-9.04213,-8.066917
18.233881,-2.2741446
9.96527,14.907574
-16.656534,5.187748
42.32426,5.8874745
-10.413116,-12.988624
6.7294636,-10.403867
-13.016362,5.4887094
-5.792082,9.903916
-19.259426,-0.5744731
-2.7973218,-15.191184
-4.2954564,9.47873
-3.3590798,-18.574444
-14.786321,-0.8916324
0.17756724,2.5321412
-19.250185,6.705058
-15.63364,-0.9591791
15.5753765,16.344954
-0.8861562,2.0370388
12.256999,-1.6451657
0.42139724,-10.495986
3.3822494,-10.5111475
-24.862816,-6.2726607
0.07744165,10.013595
-3.086695,2.3034434
-8.558131,2.9474638
1.5102885,-13.796899
-15.722277,2.8943968
-2.9795048,-14.8582325
-4.8123207,-10.2843275
11.398275,14.62747
-1.1298716,12.826118
-0.22833137,-13.039652
-3.8186421,11.487074
-9.189131,-16.519173
-6.672197,8.48759
-0.8075009,-7.6149993
10.72025,24.485716
7.523706,-11.016176
-2.1301768,11.547429
-17.82669,3.5941532
-6.7510953,-16.4082
16.173532,-4.727653
2.2745223,-2.0340474
-0.83594215,11.584407
-1.6198347,-5.5228467
-7.7543955,5.8587236
-13.201819,2.107551
4.1848116,5.8205957
-1.6847875,-12.003753
5.4577913,12.334114
3.5785263,-2.7654674
-12.360563,4.4015856
7.292615,-1.8985533
-1.7659228,13.077146
-10.242883,5.825959
-1.8927203,2.3608615
-5.3554254,-12.926574
0.23934555,14.076691
-8.290569,-11.560024
0.25811717,0.0699353
-6.8196354,7.9717193
8.587431,-8.483043
-16.616953,7.266031
-2.1269994,-11.9922495
-0.25096163,17.1466
4.2124567,-14.753461
-10.409126,-2.7270515
-26.50071,-5.62507
-4.108837,-4.8043933
-6.227961,7.734864
12.218359,-7.338339
5.5644445,-5.466423
-21.671535,0.64064
7.592382,-7.560602
2.0585213,0.67180204
5.047308,-14.058125
-4.4416456,1.6824913
-9.189916,-9.178406
1.1199436,-16.076952
-1.7884619,-16.930487
15.014162,-9.25603
-16.049006,9.24609
-8.444524,-0.2369543
2.6067395,9.321637
19.912735,-5.336412
-1.4545088,9.7191925
12.569514,-5.778741
-1.108787,-15.133751
-7.1926856,9.416892
8.963164,-2.642331
-7.382525,1.5030693
4.137949,-14.641353
21.878078,-4.214875
-12.361968,3.6331787
-18.684992,0.5918719
8.176501,-12.147043
2.7373676,5.2149687
-15.766954,2.993237
-8.658228,0.89971745
-0.85955346,-17.797295
3.250613,15.571405
5.827949,-9.623176
0.073879376,16.561253
6.6151943,23.559483
-2.3027463,9.779531
-6.9360733,-8.751371
7.9868975,-4.5084143
-15.04258,3.117658
5.5208874,10.045901
-4.4254775,1.6307852
6.9278855,-9.978551
-5.424021,-11.399359
5.9822903,-2.4438145
3.6246328,-10.9157
-13.112172,10.037583
12.045669,-7.830719
-0.92565984,6.598327
10.986838,-8.949648
3.7937183,13.858118
2.0305445,15.347539
-4.905537,-13.063814
12.674962,-8.176672
4.981467,-8.156891
10.025578,-5.8602076
-4.141429,-12.840342
15.859415,-2.0059776
12.78423,-3.973888
-10.304589,-16.149286
10.0866995,-10.3337145
19.181965,-6.2167907
4.2520146,10.970457
-8.194048,8.1928625
12.616573,10.311415
-9.351846,-5.2265487
22.103842,-3.213019
5.710782,-11.452252
-7.1494646,2.6547859
-9.959711,10.485622
-4.397585,4.396335
-17.545162,-2.7998092
13.4945,2.8604069
-6.7356353,11.415425
-13.541474,3.4474645
-5.860238,5.56295
15.473599,0.23257793
-8.435476,8.584282
-10.248424,0.7125822
2.4131434,14.799454
28.320923,0.7641325
1.1837332,-1.5696442
9.091954,0.090761155
3.7471416,-7.5606747
-17.355995,2.7858872
10.1776285,-1.6087865
-12.520735,9.003281
6.2548695,19.80921
-10.452936,2.4640758
8.768387,-6.528063
-0.74012655,-6.312214
-1.4766841,14.100748
-9.928329,-3.5568154
-2.3163295,-18.198994
3.062493,-9.202572
10.2240095,6.5253315
9.773251,-8.228338
-13.266243,7.371855
1.6500769,-2.3610742
17.92857,-6.2243953
18.240135,-0.98405695
-4.1004753,-7.7924914
6.4249754,14.5151
-4.7937484,-12.501513
-2.52339,-15.669915
19.004896,-4.506339
-1.6631573,3.3862228
-5.901724,12.130564
0.51592785,-17.19253
-3.804406,5.7146664
5.5607004,-9.018186
23.189978,32.244408
-3.8398342,-10.429281
-13.526592,7.791724
-11.518232,4.332877
-4.6703825,-1.5050594
-12.106184,-17.382727
-12.034157,5.2452593
-12.169717,10.569393
-21.847376,-9.946206
-2.4692788,-15.759554
-8.070421,6.550001
2.748344,-13.768541
-5.9198275,3.476676
-8.966381,10.931893
-21.485155,1.0959136
4.4905925,-11.669316
-14.31905,-7.632046
9.117252,-10.823443
2.168371,10.107911
-7.282241,-8.158617
-11.224106,9.747949
-8.577567,1.531578
-12.044388,12.547602
-12.643689,7.0387187
-6.604673,-14.480925
12.181602,1.4035578
-0.7127744,-9.1720495
-3.8684,-8.977465
1.4503595,11.965346
-3.4847054,-16.9448
3.6279864,-12.341111
-8.630618,4.562679
13.995046,-2.5143778
-10.920264,5.5999722
-0.35282055,9.965814
-5.346236,-12.827521
-10.211448,6.546024
-7.2320147,-8.239109
-8.249885,-15.259704
0.5362055,16.52451
-8.171782,-10.9313545
9.60801,-8.093084
-11.893403,-12.616116
-17.593473,0.24850744
1.9982733,-13.884471
5.309206,-5.7124643
22.774101,-1.413623
-6.803863,10.891549
1.2719579,-11.97164
10.008836,8.0084505
5.9902263,7.787473
-5.944684,-1.6270376
0.9216762,15.077322
1.1589525,2.9672246
13.48474,14.701868
-2.767749,-10.109087
5.217298,-12.935352
7.5711985,-13.924956
6.95886,11.917055
25.865322,-2.3018482
9.416774,9.974734
-6.3743486,-3.0765224
0.78336006,14.657998
4.4501195,-10.199786
4.5046635,-4.3987713
-1.5179482,9.044694
7.6283903,23.982784
5.1212816,-1.1163322
-9.981385,-8.632725
-20.284065,-3.9563444
-6.612531,12.771909
-2.780842,14.827234
9.6654,15.437985
-7.470339,10.526
-5.978155,5.7949553
-2.4328148,1.780588
-3.7339046,-4.7778263
1.100667,-11.674183
8.830168,-8.165204
-11.959503,-13.2762985
-7.5292773,-7.769434
0.52016956,8.472424
-20.60281,-3.3461993
-16.059927,-9.109485
-9.545386,1.6747094
-8.024576,4.160863
2.7756188,5.3147798
6.193022,9.009639
-8.132342,13.856815
11.144947,-1.854521
4.0374103,-5.744401
8.267965,-4.981389
9.9852,-7.9690447
15.4055,3.2935555
22.05786,-8.907915
3.8685915,3.4546185
-8.414175,-10.558041
-9.805674,-5.946213
0.9780929,-12.244147
-11.8693695,7.111443
-15.066342,3.9341388
-0.6215578,2.3288991
-1.3315169,10.153855
-1.2450219,14.531039
6.654822,-5.9025936
-7.74532,-19.834452
8.859862,-4.611095
-7.959028,-15.881788
-13.711806,8.106293
2.7912374,-11.671058
8.856356,-4.5927415
-0.06559057,-11.185379
-14.9597645,4.530981
-22.48708,0.69859755
-7.7535806,-13.248919
-8.789096,5.5079446
-7.7978477,2.4161208
6.096699,16.336943
1.6892955,-14.869308
-5.3657312,-5.4432516
6.9314666,-2.802986
-1.369985,12.536695
2.3813584,-11.752269
7.2067957,20.350521
-1.0062199,-13.155224
-3.0851421,-16.862316
-7.4610634,-11.556642
5.0087204,-5.849801
-9.459188,11.01995
2.650477,-4.8767905
5.2682476,-0.57260394
3.7034822,-5.1629725
-8.8260565,8.495907
3.7106223,-5.314521
20.431305,-7.570909
-1.6627247,7.110995
9.558683,9.07067
2.6385674,-5.4922204
6.559348,5.905896
-11.660476,11.894462
-17.993916,1.693669
13.082721,6.4075456
-2.3722646,9.112233
16.83348,25.70863
-10.146797,-0.23125727
-15.556571,1.8357159
22.748049,2.215289
-0.58914363,-7.9387774
-9.437499,-15.470288
1.879743,11.236126
2.5103405,8.723512
2.8491075,-5.192385
1.1439136,-9.570096
-5.65444,-13.167986
-1.6776453,9.314774
-6.1749473,-10.075611
0.0829704,-9.132878
-14.203558,3.8554792
-10.492659,0.33681816
-2.0198798,-16.530119
5.231029,-7.8234725
8.4185295,-11.79386
6.0085607,-8.393308
3.8850036,15.1975155
-6.400688,-16.20563
12.327597,-4.715491
-0.5337261,12.483626
12.182131,20.565987
-7.0723124,1.1215299
21.450426,-2.0872674
4.3431005,7.0856915
-2.0693865,-8.355848
-2.19498,-3.6212764
2.3707814,-5.0288258
-4.555183,-19.43797
-17.460232,6.568269
9.088274,-7.1862416
0.18520828,2.4859145
14.849701,20.431349
-9.532748,11.917931
-4.0566983,-12.174368
-7.486403,8.368638
-4.7529807,2.2174015
2.2009308,-3.956728
7.4492064,13.536348
7.012774,-7.9279733
-0.097141616,6.5608873
-13.076817,3.4546876
3.6158178,-7.17504
-1.9302937,-10.894919
-13.221471,2.1503243
-1.462826,-15.3348465
15.958739,13.377485
1.489866,5.4145207
4.263783,-13.479952
12.2965145,-5.20049
-18.830551,-3.5177438
0.704436,-14.5646925
-0.054688107,-9.655587
16.80006,-3.6331801
8.834765,-13.899911
14.676985,-3.6910028
21.607815,-0.9628022
6.2555346,-3.8423553
-9.0697,-22.643837
-8.125012,7.311345
-5.9257803,-14.250293
3.1150336,-5.6848645
-1.0298162,-9.407364
8.611789,-3.4082723
10.845047,-7.9347606
11.547442,-4.151262
-4.4704037,2.5014544
3.7382078,-2.2916472
5.9424815,20.34767
11.993855,3.3192935
-8.662358,11.186296
1.4293067,5.3328466
-7.3452387,-5.065132
15.047353,0.8490411
6.6331596,-10.245322
-4.132752,11.251994
-0.9369356,13.789592
8.937145,-9.119456
2.1501458,-9.921173
8.635387,-14.349857
-4.7383313,-21.312742
-6.47457,10.342936
16.947952,-5.307122
7.9326916,3.8002524
-5.2199507,7.399749
-0.99230355,-13.992802
9.189157,7.4119987
-8.145194,8.082798
-17.106825,8.117205
9.110735,-3.4983928
-13.560577,4.265297
-17.234241,1.7904046
-1.8102547,-13.948909
-5.4450474,6.4168253
-8.532037,11.002024
22.727861,5.226009
0.38129452,-1.5693398
4.3866158,-17.253925
11.341073,-7.3307447
19.098104,-7.481149
-7.9614205,-9.120703
9.004673,-12.039065
3.6645927,-10.98571
-13.329344,8.260092
3.312311,20.425991
-20.869759,6.562402
-9.83222,-15.408519
25.54565,3.3067906
1.0459974,-12.340398
9.768098,-6.08788
-17.709799,4.8320603
7.154373,-10.40134
12.288435,-16.155415
-5.8814125,-20.105766
6.464332,11.497032
5.911576,-7.570697
0.22284342,3.0807538
20.692171,6.564496
11.246634,-2.8676443
-16.479263,7.8196363
-3.8312223,-11.975435
17.073792,12.20799
