row_index,label,algorithm,feature_space
23,3,clara_k16,text_pca64_only
39,2,clara_k16,text_pca64_only
53,0,clara_k16,text_pca64_only
70,10,clara_k16,text_pca64_only
87,12,clara_k16,text_pca64_only
88,2,clara_k16,text_pca64_only
97,2,clara_k16,text_pca64_only
101,0,clara_k16,text_pca64_only
102,2,clara_k16,text_pca64_only
103,2,clara_k16,text_pca64_only
106,5,clara_k16,text_pca64_only
114,0,clara_k16,text_pca64_only
115,2,clara_k16,text_pca64_only
124,10,clara_k16,text_pca64_only
127,3,clara_k16,text_pca64_only
134,9,clara_k16,text_pca64_only
135,2,clara_k16,text_pca64_only
142,9,clara_k16,text_pca64_only
147,3,clara_k16,text_pca64_only
149,2,clara_k16,text_pca64_only
151,8,clara_k16,text_pca64_only
158,10,clara_k16,text_pca64_only
161,12,clara_k16,text_pca64_only
182,1,clara_k16,text_pca64_only
186,1,clara_k16,text_pca64_only
195,0,clara_k16,text_pca64_only
219,10,clara_k16,text_pca64_only
226,10,clara_k16,text_pca64_only
239,2,clara_k16,text_pca64_only
250,15,clara_k16,text_pca64_only
253,5,clara_k16,text_pca64_only
265,3,clara_k16,text_pca64_only
267,3,clara_k16,text_pca64_only
270,0,clara_k16,text_pca64_only
274,3,clara_k16,text_pca64_only
278,3,clara_k16,text_pca64_only
295,0,clara_k16,text_pca64_only
300,2,clara_k16,text_pca64_only
312,10,clara_k16,text_pca64_only
313,7,clara_k16,text_pca64_only
342,3,clara_k16,text_pca64_only
347,5,clara_k16,text_pca64_only
351,9,clara_k16,text_pca64_only
362,10,clara_k16,text_pca64_only
365,3,clara_k16,text_pca64_only
369,3,clara_k16,text_pca64_only
373,5,clara_k16,text_pca64_only
378,0,clara_k16,text_pca64_only
379,0,clara_k16,text_pca64_only
380,8,clara_k16,text_pca64_only
398,5,clara_k16,text_pca64_only
406,10,clara_k16,text_pca64_only
419,5,clara_k16,text_pca64_only
422,1,clara_k16,text_pca64_only
423,6,clara_k16,text_pca64_only
436,2,clara_k16,text_pca64_only
