feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_768_l2,MiniBatchKMeans,64,100000,10000,100.0,64,0.08175235241651535,0.05625998601317406,3.215361944963442,112.96373927201083,25536.798828125,41.44,-0.12606981843709944,-0.056903183460235596,0.028513366356492043,0.1401512250304222,0.38887489438056966,2.642,7.510999999999999,11.97,266,1595.0,2642,0.9857881534597256,0.1817459374999999,0,2,2,25,0,
