feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca256_lexical_w005_l2,MiniBatchKMeans,64,100000,10000,100.0,64,0.06997938454151154,0.04673938453197479,4.771517455311338,25.52107326108875,86538.1640625,42.53,-0.047683452069759366,-0.02396803069859743,0.013383680954575539,0.08619792014360428,0.24199542701244364,5.362,14.524999999999999,21.813,284,1385.0,5362,0.949636171981774,0.35802468749999994,0,6,0,37,0,
