row_index,label,algorithm,feature_space
0,30,minibatch_k48,text_pca64_lexical
1,6,minibatch_k48,text_pca64_lexical
2,14,minibatch_k48,text_pca64_lexical
3,21,minibatch_k48,text_pca64_lexical
4,28,minibatch_k48,text_pca64_lexical
5,9,minibatch_k48,text_pca64_lexical
6,32,minibatch_k48,text_pca64_lexical
7,21,minibatch_k48,text_pca64_lexical
8,21,minibatch_k48,text_pca64_lexical
9,5,minibatch_k48,text_pca64_lexical
10,21,minibatch_k48,text_pca64_lexical
11,9,minibatch_k48,text_pca64_lexical
12,9,minibatch_k48,text_pca64_lexical
13,21,minibatch_k48,text_pca64_lexical
14,41,minibatch_k48,text_pca64_lexical
15,25,minibatch_k48,text_pca64_lexical
16,9,minibatch_k48,text_pca64_lexical
17,9,minibatch_k48,text_pca64_lexical
18,4,minibatch_k48,text_pca64_lexical
19,21,minibatch_k48,text_pca64_lexical
20,21,minibatch_k48,text_pca64_lexical
21,21,minibatch_k48,text_pca64_lexical
22,23,minibatch_k48,text_pca64_lexical
23,28,minibatch_k48,text_pca64_lexical
24,9,minibatch_k48,text_pca64_lexical
25,30,minibatch_k48,text_pca64_lexical
26,13,minibatch_k48,text_pca64_lexical
27,41,minibatch_k48,text_pca64_lexical
28,46,minibatch_k48,text_pca64_lexical
29,23,minibatch_k48,text_pca64_lexical
30,30,minibatch_k48,text_pca64_lexical
31,39,minibatch_k48,text_pca64_lexical
32,29,minibatch_k48,text_pca64_lexical
33,32,minibatch_k48,text_pca64_lexical
34,23,minibatch_k48,text_pca64_lexical
35,40,minibatch_k48,text_pca64_lexical
36,32,minibatch_k48,text_pca64_lexical
37,9,minibatch_k48,text_pca64_lexical
38,32,minibatch_k48,text_pca64_lexical
39,21,minibatch_k48,text_pca64_lexical
40,21,minibatch_k48,text_pca64_lexical
41,29,minibatch_k48,text_pca64_lexical
42,32,minibatch_k48,text_pca64_lexical
43,21,minibatch_k48,text_pca64_lexical
44,21,minibatch_k48,text_pca64_lexical
45,6,minibatch_k48,text_pca64_lexical
46,21,minibatch_k48,text_pca64_lexical
47,1,minibatch_k48,text_pca64_lexical
48,32,minibatch_k48,text_pca64_lexical
49,4,minibatch_k48,text_pca64_lexical
50,5,minibatch_k48,text_pca64_lexical
51,21,minibatch_k48,text_pca64_lexical
52,4,minibatch_k48,text_pca64_lexical
53,4,minibatch_k48,text_pca64_lexical
54,23,minibatch_k48,text_pca64_lexical
