feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca256_lexical_w005_l2,MiniBatchKMeans,32,100000,10000,100.0,32,0.04744930937886238,0.033498913049697876,5.545906051550415,33.980114272064114,90796.25,54.1,-0.045757235214114185,-0.027237864211201668,-0.005200090818107128,0.04631547722965479,0.16979368776083,10.530000000000001,25.634,39.665,524,2102.0,10530,0.9089969635778592,0.440943125,0,0,1,16,0,
