row_index,label,algorithm,feature_space
23,1,clara_k8,text_pca64_all_aux_w010
39,1,clara_k8,text_pca64_all_aux_w010
53,2,clara_k8,text_pca64_all_aux_w010
70,4,clara_k8,text_pca64_all_aux_w010
87,7,clara_k8,text_pca64_all_aux_w010
88,1,clara_k8,text_pca64_all_aux_w010
97,1,clara_k8,text_pca64_all_aux_w010
101,2,clara_k8,text_pca64_all_aux_w010
102,1,clara_k8,text_pca64_all_aux_w010
103,0,clara_k8,text_pca64_all_aux_w010
106,4,clara_k8,text_pca64_all_aux_w010
114,0,clara_k8,text_pca64_all_aux_w010
115,1,clara_k8,text_pca64_all_aux_w010
124,0,clara_k8,text_pca64_all_aux_w010
127,1,clara_k8,text_pca64_all_aux_w010
134,2,clara_k8,text_pca64_all_aux_w010
135,1,clara_k8,text_pca64_all_aux_w010
142,1,clara_k8,text_pca64_all_aux_w010
147,2,clara_k8,text_pca64_all_aux_w010
149,1,clara_k8,text_pca64_all_aux_w010
151,3,clara_k8,text_pca64_all_aux_w010
158,0,clara_k8,text_pca64_all_aux_w010
161,2,clara_k8,text_pca64_all_aux_w010
182,7,clara_k8,text_pca64_all_aux_w010
186,7,clara_k8,text_pca64_all_aux_w010
195,4,clara_k8,text_pca64_all_aux_w010
219,0,clara_k8,text_pca64_all_aux_w010
226,4,clara_k8,text_pca64_all_aux_w010
239,7,clara_k8,text_pca64_all_aux_w010
250,4,clara_k8,text_pca64_all_aux_w010
253,4,clara_k8,text_pca64_all_aux_w010
265,4,clara_k8,text_pca64_all_aux_w010
267,4,clara_k8,text_pca64_all_aux_w010
270,0,clara_k8,text_pca64_all_aux_w010
274,2,clara_k8,text_pca64_all_aux_w010
278,4,clara_k8,text_pca64_all_aux_w010
295,2,clara_k8,text_pca64_all_aux_w010
300,2,clara_k8,text_pca64_all_aux_w010
312,1,clara_k8,text_pca64_all_aux_w010
313,4,clara_k8,text_pca64_all_aux_w010
342,0,clara_k8,text_pca64_all_aux_w010
347,4,clara_k8,text_pca64_all_aux_w010
351,4,clara_k8,text_pca64_all_aux_w010
362,1,clara_k8,text_pca64_all_aux_w010
365,6,clara_k8,text_pca64_all_aux_w010
369,2,clara_k8,text_pca64_all_aux_w010
373,2,clara_k8,text_pca64_all_aux_w010
378,0,clara_k8,text_pca64_all_aux_w010
379,4,clara_k8,text_pca64_all_aux_w010
380,3,clara_k8,text_pca64_all_aux_w010
398,2,clara_k8,text_pca64_all_aux_w010
406,2,clara_k8,text_pca64_all_aux_w010
419,4,clara_k8,text_pca64_all_aux_w010
422,7,clara_k8,text_pca64_all_aux_w010
423,5,clara_k8,text_pca64_all_aux_w010
436,4,clara_k8,text_pca64_all_aux_w010
437,2,clara_k8,text_pca64_all_aux_w010
441,7,clara_k8,text_pca64_all_aux_w010
444,4,clara_k8,text_pca64_all_aux_w010
454,7,clara_k8,text_pca64_all_aux_w010
457,5,clara_k8,text_pca64_all_aux_w010
466,4,clara_k8,text_pca64_all_aux_w010
473,2,clara_k8,text_pca64_all_aux_w010
474,2,clara_k8,text_pca64_all_aux_w010
476,7,clara_k8,text_pca64_all_aux_w010
484,0,clara_k8,text_pca64_all_aux_w010
487,4,clara_k8,text_pca64_all_aux_w010
491,2,clara_k8,text_pca64_all_aux_w010
494,2,clara_k8,text_pca64_all_aux_w010
502,2,clara_k8,text_pca64_all_aux_w010
504,6,clara_k8,text_pca64_all_aux_w010
505,4,clara_k8,text_pca64_all_aux_w010
512,7,clara_k8,text_pca64_all_aux_w010
516,6,clara_k8,text_pca64_all_aux_w010
519,7,clara_k8,text_pca64_all_aux_w010
524,7,clara_k8,text_pca64_all_aux_w010
525,6,clara_k8,text_pca64_all_aux_w010
536,5,clara_k8,text_pca64_all_aux_w010
549,1,clara_k8,text_pca64_all_aux_w010
563,7,clara_k8,text_pca64_all_aux_w010
564,0,clara_k8,text_pca64_all_aux_w010
572,7,clara_k8,text_pca64_all_aux_w010
573,4,clara_k8,text_pca64_all_aux_w010
575,0,clara_k8,text_pca64_all_aux_w010
578,4,clara_k8,text_pca64_all_aux_w010
581,4,clara_k8,text_pca64_all_aux_w010
585,7,clara_k8,text_pca64_all_aux_w010
590,0,clara_k8,text_pca64_all_aux_w010
614,0,clara_k8,text_pca64_all_aux_w010
616,1,clara_k8,text_pca64_all_aux_w010
618,4,clara_k8,text_pca64_all_aux_w010
624,2,clara_k8,text_pca64_all_aux_w010
628,0,clara_k8,text_pca64_all_aux_w010
632,0,clara_k8,text_pca64_all_aux_w010
647,4,clara_k8,text_pca64_all_aux_w010
651,2,clara_k8,text_pca64_all_aux_w010
655,7,clara_k8,text_pca64_all_aux_w010
669,0,clara_k8,text_pca64_all_aux_w010
672,1,clara_k8,text_pca64_all_aux_w010
673,0,clara_k8,text_pca64_all_aux_w010
674,2,clara_k8,text_pca64_all_aux_w010
689,4,clara_k8,text_pca64_all_aux_w010
690,0,clara_k8,text_pca64_all_aux_w010
695,4,clara_k8,text_pca64_all_aux_w010
698,4,clara_k8,text_pca64_all_aux_w010
701,0,clara_k8,text_pca64_all_aux_w010
708,0,clara_k8,text_pca64_all_aux_w010
712,4,clara_k8,text_pca64_all_aux_w010
716,0,clara_k8,text_pca64_all_aux_w010
752,6,clara_k8,text_pca64_all_aux_w010
756,7,clara_k8,text_pca64_all_aux_w010
758,2,clara_k8,text_pca64_all_aux_w010
773,2,clara_k8,text_pca64_all_aux_w010
775,0,clara_k8,text_pca64_all_aux_w010
777,2,clara_k8,text_pca64_all_aux_w010
782,0,clara_k8,text_pca64_all_aux_w010
784,4,clara_k8,text_pca64_all_aux_w010
788,6,clara_k8,text_pca64_all_aux_w010
790,2,clara_k8,text_pca64_all_aux_w010
793,4,clara_k8,text_pca64_all_aux_w010
802,6,clara_k8,text_pca64_all_aux_w010
803,6,clara_k8,text_pca64_all_aux_w010
804,0,clara_k8,text_pca64_all_aux_w010
812,0,clara_k8,text_pca64_all_aux_w010
820,0,clara_k8,text_pca64_all_aux_w010
821,7,clara_k8,text_pca64_all_aux_w010
831,1,clara_k8,text_pca64_all_aux_w010
833,4,clara_k8,text_pca64_all_aux_w010
838,0,clara_k8,text_pca64_all_aux_w010
842,6,clara_k8,text_pca64_all_aux_w010
852,0,clara_k8,text_pca64_all_aux_w010
856,7,clara_k8,text_pca64_all_aux_w010
866,2,clara_k8,text_pca64_all_aux_w010
873,4,clara_k8,text_pca64_all_aux_w010
876,1,clara_k8,text_pca64_all_aux_w010
880,7,clara_k8,text_pca64_all_aux_w010
883,6,clara_k8,text_pca64_all_aux_w010
886,7,clara_k8,text_pca64_all_aux_w010
896,6,clara_k8,text_pca64_all_aux_w010
902,0,clara_k8,text_pca64_all_aux_w010
920,2,clara_k8,text_pca64_all_aux_w010
923,1,clara_k8,text_pca64_all_aux_w010
928,0,clara_k8,text_pca64_all_aux_w010
933,0,clara_k8,text_pca64_all_aux_w010
948,0,clara_k8,text_pca64_all_aux_w010
