feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_768_l2,MiniBatchKMeans,40,100000,10000,100.0,40,0.08039151877164841,0.05505736172199249,3.2528701048583613,157.04059448512737,27008.345703125,40.93,-0.12452628910541533,-0.05487009231001139,0.027415250428020954,0.1356412209570408,0.3975395232439042,4.309,12.68,20.701,271,2475.0,4309,0.9745885078677898,0.23668,0,1,2,11,0,
