feature_space,algorithm,k,fit_n_rows,eval_n_rows,coverage_pct,n_clusters,silhouette_cosine,silhouette_euclidean,dbi,calinski_harabasz,inertia,negative_silhouette_pct,silhouette_p10,silhouette_p25,silhouette_median,silhouette_p75,silhouette_p90,largest_cluster_pct,top3_cluster_pct,top5_cluster_pct,min_cluster_size,median_cluster_size,max_cluster_size,normalized_entropy,gini,n_clusters_lt_100,n_clusters_lt_500,low_interpretability_clusters,publisher_warning_count,stock_warning_count,notes
text_pca128_lexical_w003,MiniBatchKMeans,40,100000,10000,100.0,40,0.0611506849527359,-0.02137134224176407,4.283661611820309,39.589586759512976,11230368.0,40.52,-0.06023163385689258,-0.024179985746741295,0.015745777636766434,0.08646975085139275,0.24031633883714693,6.2170000000000005,17.158,26.05,4,2853.5,6217,0.9362646032270044,0.36362550000000016,2,4,1,15,0,
